sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
DDUWSD2770,DDUWSD2770,"SSD PLUS SANDISK 1TB SDSSDA-1T00-G28 2.5, Formato: 2.5, Rendimiento de lectura secuencial:  545","SSD PLUS SANDISK 1TB SDSSDA-1T00-G28 2.5, Formato: 2.5, Rendimiento de lectura secuencial:  545MB/s, Rendimiento de escritura secuencial: 515MB/s, Interfaz: SATA, Temp. Operativa: 0°C to 70°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL, Compatibilidad: Windows® 11, Windows® 10, Windows® 8.1 Modelo: SDSSDA-1T00-G28",SSD,d,94.83333333333333,1849.25,94.83333333333333,2773.88,2773.88,3698.5,2588.95,discos_duros,assets/img/catalog/discos_duros/DDUWSD2770.jpg,https://static.ctonline.mx/imagenes/DDUWSD2770/DDUWSD2770_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3150,DDUWSD3150,"SSD PORTATIL SANDISK EXTREME 1TB SDSSDE61-1T00-G25M, Interfaz: USB 3.2 Gen 2, Compatibilidad: U","SSD PORTATIL SANDISK EXTREME 1TB SDSSDE61-1T00-G25M, Interfaz: USB 3.2 Gen 2, Compatibilidad: USB Type-C devices (phones, laptops, and tablets), iOS 13+, Android 11+, macOS v.11+, Windows 10+,     Modelo: SDSSDE61-1T00-G25M",SSD,d,193.88888888888889,3780.83,193.88888888888889,5671.24,5671.24,7561.66,5293.16,discos_duros,assets/img/catalog/discos_duros/DDUWSD3150.jpg,https://static.ctonline.mx/imagenes/DDUWSD3150/DDUWSD3150_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3170,DDUWSD3170,"SSD ELEMENTS SE 2TB WDBAYN0020BBK-WESN, Interfaz: USB 3.0, Conector: Micro-B, Rendimiento de le","SSD ELEMENTS SE 2TB WDBAYN0020BBK-WESN, Interfaz: USB 3.0, Conector: Micro-B, Rendimiento de lectura secuencial: 400MB/s, Temp. Operativa: 0°C to 45°C, Compatibilidad: Windows®, macOS 11+     Modelo: WDBAYN0020BBK-WESN",SSD,d,150.0,2925.0,150.0,4387.5,4387.5,5850.0,4095.0,discos_duros,assets/img/catalog/discos_duros/DDUWSD3170.jpg,https://static.ctonline.mx/imagenes/DDUWSD3170/DDUWSD3170_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3110,DDUWSD3110,"SSD PORTATIL 2TB SDSSDE30-2T00-G26, Interfaz: USB 3.2 Gen 2, Conector: USB-C, Rendimiento de le","SSD PORTATIL 2TB SDSSDE30-2T00-G26, Interfaz: USB 3.2 Gen 2, Conector: USB-C, Rendimiento de lectura secuencial: 800MB/s, Temp. Operativa: 0°C to 45°C, Certificaciones: CE,FCC,RCM, BSMI, EAC, UKCA, ICES, BIS, Compatibilidad: 
Compatible con computadoras portátiles o de escritorio   Modelo: SDSSDE30-2T00-G26",SSD,d,153.33333333333334,2990.0,153.33333333333334,4485.0,4485.0,5980.0,4186.0,discos_duros,assets/img/catalog/discos_duros/DDUWSD3110.jpg,https://static.ctonline.mx/imagenes/DDUWSD3110/DDUWSD3110_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3160,DDUWSD3160,"SSD ELEMENT SE 1TB WDBAYN0010BBK-WESN, Interfaz: USB 3.0, Conector: Micro-B, Rendimiento de lec","SSD ELEMENT SE 1TB WDBAYN0010BBK-WESN, Interfaz: USB 3.0, Conector: Micro-B, Rendimiento de lectura secuencial: 400MB/s, Temp. Operativa: 0°C to 45°C, Compatibilidad: Windows® 10+, macOS 11+     Modelo: WDBAYN0010BBK-WESN",SSD,d,167.0,3256.5,167.0,4884.75,4884.75,6513.0,4559.1,discos_duros,assets/img/catalog/discos_duros/DDUWSD3160.jpg,https://static.ctonline.mx/imagenes/DDUWSD3160/DDUWSD3160_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2760,DDUWSD2760,"SSD GREEN SANDISK 500GB WDS500G5G0A 2.5, Formato: 2.5, Rendimiento de lectura secuencial: 545MB","SSD GREEN SANDISK 500GB WDS500G5G0A 2.5, Formato: 2.5, Rendimiento de lectura secuencial: 545MB/s, Temperatura de funcionamiento: 0°C to 70°C,  Interfaz: SATA, Compatibilidad: Ordenadores de sobremesa, Ordenadores portátiles  Modelo: WDS500G5G0A",SSD,d,79.33333333333334,1547.0,79.33333333333334,2320.5,2320.5,3094.0,2165.8,discos_duros,assets/img/catalog/discos_duros/DDUWSD2760.jpg,https://static.ctonline.mx/imagenes/DDUWSD2760/DDUWSD2760_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2780,DDUWSD2780,"SSD CREEN SANDISK 1TB WDS100T5G0A 2.5, Formato: 2.5, Rendimiento de lectura secuencial: 545MB/s","SSD CREEN SANDISK 1TB WDS100T5G0A 2.5, Formato: 2.5, Rendimiento de lectura secuencial: 545MB/s, Temperatura de funcionamiento: 0°C to 70°C,  Interfaz: SATA, Compatibilidad: Ordenadores de sobremesa, Ordenadores portátiles  Modelo: WDS100T5G0A",SSD,d,144.46666666666667,2817.1,144.46666666666667,4225.65,4225.65,5634.2,3943.94,discos_duros,assets/img/catalog/discos_duros/DDUWSD2780.jpg,https://static.ctonline.mx/imagenes/DDUWSD2780/DDUWSD2780_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2470,DDUWSD2470,"SSD SanDisk BLACK 1TB WDS100T4X0E SN7100, Factor de forma: M.2 2280, Rendimiento de lectura sec","SSD SanDisk BLACK 1TB WDS100T4X0E SN7100, Factor de forma: M.2 2280, Rendimiento de lectura secuencial: 7250 MB/s, Rendimiento de escritura secuencial: 6900 MB/s, Lectura aleatoria: 000K IOPS, Escritura aleatoria: 1400 000 IOPS, Interfaz: PCIe Gen 4.0, Temperatura de funcionamiento: De 0 °C a 85 °C Modelo: WDS100T4X0E",SSD,d,138.88888888888889,2708.33,138.88888888888889,4062.49,4062.49,5416.66,3791.66,discos_duros,assets/img/catalog/discos_duros/DDUWSD2470.jpg,https://static.ctonline.mx/imagenes/DDUWSD2470/DDUWSD2470_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3030,DDUWSD3030,"Disco Duro Western Digital BLACK WDBA3P0080HBK-NESN 8TB, Conector: Micro-B  USB-A, (para cargar","Disco Duro Western Digital BLACK WDBA3P0080HBK-NESN 8TB, Conector: Micro-B  USB-A, (para cargar accesorios) Fuente de alimentación, Interfaz: USB 3.2 Gen 1, Velocidad de transferencia: Hasta 250MB/s, RPM: 7200 RPM, Temp. operativa: 5°C to 35°C, Certificaciones: FCC-ICES, CE, RCM, VCCI, BSMI, EAC, UAE, UKCA, Compatibilidad: Windows® 10+, macOS 11+, PlayStation™ 5 (play PS4™ games, store PS5 games), Xbox Series X|S™ (play Xbox One™ games, store Xbox Series X|S games), PlayStation™ 4 Pro or PS4 with system software versión 4.50 or higher, Xbox One™  Modelo: WDBA3P0080HBK-NESN",CT,d,212.9333333333333,4152.2,212.9333333333333,6228.3,6228.3,8304.4,5813.08,discos_duros,assets/img/catalog/discos_duros/DDUWSD3030.jpg,https://static.ctonline.mx/imagenes/DDUWSD3030/DDUWSD3030_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3040,DDUWSD3040,"Disco Duro Western Digital BLACK WDBA5G0040BBK-WESN 4TB PARA XBOX, Conector: Micro-B, Interfaz:","Disco Duro Western Digital BLACK WDBA5G0040BBK-WESN 4TB PARA XBOX, Conector: Micro-B, Interfaz: USB 3.2 Gen 1, Velocidad de transferencia: hasta 130MB/s, Temp. Operativa: 5°C to 35°C, Certificaciones: FCC-ICES, CE, BSMI, RCM, VCCI, EAC, UKCA, Compatibilidad: Xbox Series X|S™, Xbox One™,  Modelo: WDBA5G0040BBK-WESN",CT,d,153.36666666666667,2990.65,153.36666666666667,4485.98,4485.98,5981.3,4186.91,discos_duros,assets/img/catalog/discos_duros/DDUWSD3040.jpg,https://static.ctonline.mx/imagenes/DDUWSD3040/DDUWSD3040_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3050,DDUWSD3050,"Disco Duro Western Digital BLACK WDBA5G0050BBK-WESN 5TB PARA XBOX, Conector: Micro-B, Interfaz:","Disco Duro Western Digital BLACK WDBA5G0050BBK-WESN 5TB PARA XBOX, Conector: Micro-B, Interfaz: USB 3.2 Gen 1, Velocidad de transferencia: hasta 130MB/s, Temp. Operativa: 5°C to 35°C, Certificaciones: FCC-ICES, CE, BSMI, RCM, VCCI, EAC, UKCA, Compatibilidad: Xbox Series X|S™, Xbox One™   Modelo: WDBA5G0050BBK-WESN",CT,d,138.5111111111111,2700.97,138.5111111111111,4051.45,4051.45,5401.94,3781.36,discos_duros,assets/img/catalog/discos_duros/DDUWSD3050.jpg,https://static.ctonline.mx/imagenes/DDUWSD3050/DDUWSD3050_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS990,DDUTOS990,"Disco Portatil Toshiba 2TB 2.5"", USB 3.0.Canvio Basics. Para Mac/PC. Negro HDTB520XK3AA","Disco Portatil Toshiba 2TB 2.5"", USB 3.0.Canvio Basics. Para Mac/PC. Negro HDTB520XK3AA",2TB,d,85.0,1657.5,85.0,2486.25,2486.25,3315.0,2320.5,discos_duros,assets/img/catalog/discos_duros/DDUTOS990.jpg,https://static.ctonline.mx/imagenes/DDUTOS990/DDUTOS990_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS950,DDUTOS950,"Disco Portatil Toshiba 1TB 2.5"", USB 3.0.Canvio Ready. Para Mac/PC. Negro HDTP310XK3AA","Disco Portatil Toshiba 1TB 2.5"", USB 3.0.Canvio Ready. Para Mac/PC. Negro HDTP310XK3AA",1TB,d,73.5,1433.25,73.5,2149.88,2149.88,2866.5,2006.55,discos_duros,assets/img/catalog/discos_duros/DDUTOS950.jpg,https://static.ctonline.mx/imagenes/DDUTOS950/DDUTOS950_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS850,DDUTOS850,"Disco Portátil Toshiba 2TB 2.5"", USB 2.0/3.0. Advance V10. Para Mac/PC. Blanco HDTCA20XW3AA","Disco Portátil Toshiba 2TB 2.5"", USB 2.0/3.0. Advance V10. Para Mac/PC. Blanco HDTCA20XW3AA",2TB,d,72.94444444444444,1422.42,72.94444444444444,2133.63,2133.63,2844.84,1991.39,discos_duros,assets/img/catalog/discos_duros/DDUTOS850.jpg,https://static.ctonline.mx/imagenes/DDUTOS850/DDUTOS850_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS910,DDUTOS910,"Disco Portátil Toshiba 1TB 2.5"", USB 3.0.Canvio Basics Gaming. Para Mac/PC/PlayStation/Xbox. Ne","Disco Portátil Toshiba 1TB 2.5"", USB 3.0.Canvio Basics Gaming. Para Mac/PC/PlayStation/Xbox. Negro HDTX110XK3AA",1TB,d,58.14444444444444,1133.82,58.14444444444444,1700.73,1700.73,2267.64,1587.35,discos_duros,assets/img/catalog/discos_duros/DDUTOS910.jpg,https://static.ctonline.mx/imagenes/DDUTOS910/DDUTOS910_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS980,DDUTOS980,"Disco Portátil Toshiba 1TB 2.5"", USB 3.0.Canvio Ready. Para Mac/PC. Negro HDTP310XK3AA","Disco Portátil Toshiba 1TB 2.5"", USB 3.0.Canvio Ready. Para Mac/PC. Negro HDTP310XK3AA",1TB,d,73.88888888888889,1440.83,73.88888888888889,2161.24,2161.24,2881.66,2017.16,discos_duros,assets/img/catalog/discos_duros/DDUTOS980.jpg,https://static.ctonline.mx/imagenes/DDUTOS980/DDUTOS980_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1080,DDUTOS1080,"Disco Duro Interno Toshiba 10TB, MG10-D 7200RPM, CACHE SATAIII, 3.5"". MG10ADA10TE","Disco Duro Interno Toshiba 10TB, MG10-D 7200RPM, CACHE SATAIII, 3.5"". MG10ADA10TE",CT,d,316.6666666666667,6175.0,316.6666666666667,9262.5,9262.5,12350.0,8645.0,discos_duros,assets/img/catalog/discos_duros/DDUTOS1080.jpg,https://static.ctonline.mx/imagenes/DDUTOS1080/DDUTOS1080_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1090,DDUTOS1090,"Disco Duro Interno Toshiba 6TB, MG10-D 7200RPM, CACHE SATAIII, 3.5"". MG10ADA600E","Disco Duro Interno Toshiba 6TB, MG10-D 7200RPM, CACHE SATAIII, 3.5"". MG10ADA600E",CT,d,266.6666666666667,5200.0,266.6666666666667,7800.0,7800.0,10400.0,7280.0,discos_duros,assets/img/catalog/discos_duros/DDUTOS1090.jpg,https://static.ctonline.mx/imagenes/DDUTOS1090/DDUTOS1090_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1100,DDUTOS1100,"Disco Duro Interno Toshiba 2TB, MG10-D 7200RPM, CACHE SATAIII, 3.5"". MG10ADA200E","Disco Duro Interno Toshiba 2TB, MG10-D 7200RPM, CACHE SATAIII, 3.5"". MG10ADA200E",CT,d,183.33333333333334,3575.0,183.33333333333334,5362.5,5362.5,7150.0,5005.0,discos_duros,assets/img/catalog/discos_duros/DDUTOS1100.jpg,https://static.ctonline.mx/imagenes/DDUTOS1100/DDUTOS1100_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1040,DDUTOS1040,"Disco Duro Interno Toshiba 4TB ,N300, HDD NAS 7200RPM/256MB, CACHE SATA 3.5"". HDWG740XZSTC","Disco Duro Interno Toshiba 4TB ,N300, HDD NAS 7200RPM/256MB, CACHE SATA 3.5"". HDWG740XZSTC",CT,d,107.43333333333332,2094.95,107.43333333333332,3142.42,3142.42,4189.9,2932.93,discos_duros,assets/img/catalog/discos_duros/DDUTOS1040.jpg,https://static.ctonline.mx/imagenes/DDUTOS1040/DDUTOS1040_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1050,DDUTOS1050,"Disco Duro Interno Toshiba 6TB ,N300, HDD NAS 7200RPM/256MB, CACHE SATA 3.5"". HDWG760XZSTA","Disco Duro Interno Toshiba 6TB ,N300, HDD NAS 7200RPM/256MB, CACHE SATA 3.5"". HDWG760XZSTA",CT,d,159.65555555555554,3113.28,159.65555555555554,4669.92,4669.92,6226.56,4358.59,discos_duros,assets/img/catalog/discos_duros/DDUTOS1050.jpg,https://static.ctonline.mx/imagenes/DDUTOS1050/DDUTOS1050_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1060,DDUTOS1060,"Disco Duro Interno Toshiba 12TB ,N300, HDD NAS 7200RPM/256MB, CACHE SATA 3.5"". HDWG51CXZSTA","Disco Duro Interno Toshiba 12TB ,N300, HDD NAS 7200RPM/256MB, CACHE SATA 3.5"". HDWG51CXZSTA",CT,d,240.02222222222224,4680.43,240.02222222222224,7020.65,7020.65,9360.86,6552.6,discos_duros,assets/img/catalog/discos_duros/DDUTOS1060.jpg,https://static.ctonline.mx/imagenes/DDUTOS1060/DDUTOS1060_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1010,DDUTOS1010,"Disco Duro Interno Toshiba 2TB  3.5 Sata Videovigilancia, S300 Surveillance. HDWT720UZSVA","Disco Duro Interno Toshiba 2TB  3.5 Sata Videovigilancia, S300 Surveillance. HDWT720UZSVA",CT,d,140.0,2730.0,140.0,4095.0,4095.0,5460.0,3822.0,discos_duros,assets/img/catalog/discos_duros/DDUTOS1010.jpg,https://static.ctonline.mx/imagenes/DDUTOS1010/DDUTOS1010_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1020,DDUTOS1020,"Disco Duro Interno Toshiba 4TB  3.5 Sata Videovigilancia, S300 Surveillance. HDWT840UZSVA","Disco Duro Interno Toshiba 4TB  3.5 Sata Videovigilancia, S300 Surveillance. HDWT840UZSVA",CT,d,127.77777777777777,2491.67,127.77777777777777,3737.51,3737.51,4983.34,3488.34,discos_duros,assets/img/catalog/discos_duros/DDUTOS1020.jpg,https://static.ctonline.mx/imagenes/DDUTOS1020/DDUTOS1020_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUTOS1070,DDUTOS1070,"Disco Duro Interno Toshiba 6TB  3.5 Sata Videovigilancia, S300 Surveillance. HDWT860UZSVA","Disco Duro Interno Toshiba 6TB  3.5 Sata Videovigilancia, S300 Surveillance. HDWT860UZSVA",CT,d,206.11111111111111,4019.17,206.11111111111111,6028.76,6028.76,8038.34,5626.84,discos_duros,assets/img/catalog/discos_duros/DDUTOS1070.jpg,https://static.ctonline.mx/imagenes/DDUTOS1070/DDUTOS1070_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUDLL1610,DDUDLL1610,"Disco Duro Dell 400-ATKJ 2TB 7.2K RPM SATA 6Gbps 512n 3.5in Hot-plug Hard Drive, CK. Compatible","Disco Duro Dell 400-ATKJ 2TB 7.2K RPM SATA 6Gbps 512n 3.5in Hot-plug Hard Drive, CK. Compatible con R240, R340, R540, R740",400-ATKJ,m,8841.402173913044,8841.402173913044,453.41,13262.1,13262.1,17682.8,12377.96,discos_duros,assets/img/catalog/discos_duros/DDUDLL1610.jpg,https://static.ctonline.mx/imagenes/DDUDLL1610/DDUDLL1610_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUDLL2550,DDUDLL2550,"Disco duro SATA Dell 400-BLLF - 4TB Hard Drive SATA 6Gbps 7.2K 512n 3.5in Hot-Plug, CUS Kit .  ","Disco duro SATA Dell 400-BLLF - 4TB Hard Drive SATA 6Gbps 7.2K 512n 3.5in Hot-Plug, CUS Kit .  Compatible con T350,T550,R350,R550,R750xs.",SATA,m,10099.934782608696,10099.934782608696,517.95,15149.9,15149.9,20199.87,14139.91,discos_duros,assets/img/catalog/discos_duros/DDUDLL2550.jpg,https://static.ctonline.mx/imagenes/DDUDLL2550/DDUDLL2550_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUDLL2530,DDUDLL2530,Disco Duro Dell 161-BCBC 2TB Hard Drive SATA 6Gbps 7.2K 512n 3.5in Cabled Customer Kit. Compati,Disco Duro Dell 161-BCBC 2TB Hard Drive SATA 6Gbps 7.2K 512n 3.5in Cabled Customer Kit. Compatible con servidor R250,161-BCBC,m,6212.0,6212.0,318.56,9318.0,9318.0,12424.0,8696.8,discos_duros,assets/img/catalog/discos_duros/DDUDLL2530.jpg,https://static.ctonline.mx/imagenes/DDUDLL2530/DDUDLL2530_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUDLL3120,DDUDLL3120,Disco Duro Dell 161-BBRX Dell 8TB 7.2K RPM SAS 12Gbps 512e 3.5in Hot-plug Hard Drive (Solo func,"Disco Duro Dell 161-BBRX Dell 8TB 7.2K RPM SAS 12Gbps 512e 3.5in Hot-plug Hard Drive (Solo funciona en equipos con chasis de 3.5''). Compatible con R760xs, T360, T560, R660xs, R360.",161-BBRX,m,14984.782608695652,14984.782608695652,768.45,22477.18,22477.18,29969.57,20978.7,discos_duros,assets/img/catalog/discos_duros/DDUDLL3120.jpg,https://static.ctonline.mx/imagenes/DDUDLL3120/DDUDLL3120_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE010,DDUHPE010,Disco Duro HPE (801882-B21) 1TB 6G SATA 7.2K rpm LFF (3.5-inch) Non-hot plug. 1 año de garantía,Disco Duro HPE (801882-B21) 1TB 6G SATA 7.2K rpm LFF (3.5-inch) Non-hot plug. 1 año de garantía.,HPE,d,168.42105263157896,3284.21,168.42105263157896,4926.32,4926.32,6568.42,4597.89,discos_duros,assets/img/catalog/discos_duros/DDUHPE010.jpg,https://static.ctonline.mx/imagenes/DDUHPE010/DDUHPE010_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE1100,DDUHPE1100,HPE SSD (P47808-B21) 960GB SATA 6G RI LFF (3.5in) SCC 3 Years Wty Digitally Signed Firmware.,HPE SSD (P47808-B21) 960GB SATA 6G RI LFF (3.5in) SCC 3 Years Wty Digitally Signed Firmware.,HPE,d,4280.0,83460.0,4280.0,125190.0,125190.0,166920.0,116844.0,discos_duros,assets/img/catalog/discos_duros/DDUHPE1100.jpg,https://static.ctonline.mx/imagenes/DDUHPE1100/DDUHPE1100_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE1010,DDUHPE1010,Disco Duro HPE (P40513-B21) 480GB SSD M.2 NVMe Gen3 Mainstream Performance Read Intensive.,Disco Duro HPE (P40513-B21) 480GB SSD M.2 NVMe Gen3 Mainstream Performance Read Intensive.,HPE,d,1263.157894736842,24631.58,1263.157894736842,36947.37,36947.37,49263.16,34484.21,discos_duros,assets/img/catalog/discos_duros/DDUHPE1010.jpg,https://static.ctonline.mx/imagenes/DDUHPE1010/DDUHPE1010_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE1020,DDUHPE1020,Disco Duro HPE (881781-B21) 12TB SAS 7.2K rpm LFF (3.5 pulg.)  Hot Plug.,Disco Duro HPE (881781-B21) 12TB SAS 7.2K rpm LFF (3.5 pulg.)  Hot Plug.,HPE,d,1086.3157894736842,21183.16,1086.3157894736842,31774.74,31774.74,42366.32,29656.42,discos_duros,assets/img/catalog/discos_duros/DDUHPE1020.jpg,https://static.ctonline.mx/imagenes/DDUHPE1020/DDUHPE1020_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE1050,DDUHPE1050,Disco Duro HPE (P37009-B21) 960GB SAS 12G Mixed Use LFF (3.5in) Low Profile Carrier Value Multi,Disco Duro HPE (P37009-B21) 960GB SAS 12G Mixed Use LFF (3.5in) Low Profile Carrier Value Multi Vendor SSD.,HPE,d,2488.421052631579,48524.21,2488.421052631579,72786.32,72786.32,97048.42,67933.89,discos_duros,assets/img/catalog/discos_duros/DDUHPE1050.jpg,https://static.ctonline.mx/imagenes/DDUHPE1050/DDUHPE1050_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE910,DDUHPE910,Disco Duro HPE (801888-B21) 4TB 6G SATA 7.2K rpm LFF (3.5-inch) Non-hot plug. 1 año de garantía,Disco Duro HPE (801888-B21) 4TB 6G SATA 7.2K rpm LFF (3.5-inch) Non-hot plug. 1 año de garantía.,HPE,d,347.3684210526316,6773.68,347.3684210526316,10160.52,10160.52,13547.36,9483.15,discos_duros,assets/img/catalog/discos_duros/DDUHPE910.jpg,https://static.ctonline.mx/imagenes/DDUHPE910/DDUHPE910_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE540,DDUHPE540,Disco Duro HPE (861686-B21) 1TB 6G 7.2K rpm HPL SATA LFF (3.5in) Low Profile MDL Digitally Sign,Disco Duro HPE (861686-B21) 1TB 6G 7.2K rpm HPL SATA LFF (3.5in) Low Profile MDL Digitally Signed Firmware HDD. 1 año de garantía.,HPE,d,196.8421052631579,3838.42,196.8421052631579,5757.63,5757.63,7676.84,5373.79,discos_duros,assets/img/catalog/discos_duros/DDUHPE540.jpg,https://static.ctonline.mx/imagenes/DDUHPE540/DDUHPE540_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE550,DDUHPE550,Disco Duro HPE (861681-B21) 2TB 6G 7.2K rpm HPL SATA LFF (3.5in) Low Profile MDL Digitally Sign,Disco Duro HPE (861681-B21) 2TB 6G 7.2K rpm HPL SATA LFF (3.5in) Low Profile MDL Digitally Signed Firmware HDD. 1 año de garantía.,HPE,d,244.21052631578948,4762.11,244.21052631578948,7143.16,7143.16,9524.22,6666.95,discos_duros,assets/img/catalog/discos_duros/DDUHPE550.jpg,https://static.ctonline.mx/imagenes/DDUHPE550/DDUHPE550_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE520,DDUHPE520,Disco Duro HPE (861683-B21) 4TB 6G 7.2K rpm HPL SATA LFF (3.5in) Low Profile MDL Digitally Sign,Disco Duro HPE (861683-B21) 4TB 6G 7.2K rpm HPL SATA LFF (3.5in) Low Profile MDL Digitally Signed Firmware HDD. 1 año de garantía.,HPE,d,351.57894736842104,6855.79,351.57894736842104,10283.68,10283.68,13711.58,9598.11,discos_duros,assets/img/catalog/discos_duros/DDUHPE520.jpg,https://static.ctonline.mx/imagenes/DDUHPE520/DDUHPE520_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE740,DDUHPE740,Disco Duro HPE (833928-B21) 4TB 12G SAS 7.2K rpm LFF (3.5 pulg.) low profile Hot Plug. 1 año de,Disco Duro HPE (833928-B21) 4TB 12G SAS 7.2K rpm LFF (3.5 pulg.) low profile Hot Plug. 1 año de Garantía.,HPE,d,467.3684210526316,9113.68,467.3684210526316,13670.52,13670.52,18227.36,12759.15,discos_duros,assets/img/catalog/discos_duros/DDUHPE740.jpg,https://static.ctonline.mx/imagenes/DDUHPE740/DDUHPE740_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE1320,DDUHPE1320,Disco Duro HPE (P40497-B21) 480GB SSD SATA 6G Read Intensive SFF (2.5in) Basic Carrier.,Disco Duro HPE (P40497-B21) 480GB SSD SATA 6G Read Intensive SFF (2.5in) Basic Carrier.,HPE,d,926.3157894736843,18063.16,926.3157894736843,27094.74,27094.74,36126.32,25288.42,discos_duros,assets/img/catalog/discos_duros/DDUHPE1320.jpg,https://static.ctonline.mx/imagenes/DDUHPE1320/DDUHPE1320_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHPE1380,DDUHPE1380,Disco Duro HPE (P40498-B21) 960GB SSD SATA 6G Read Intensive SFF (2.5in) Basic Carrier.,Disco Duro HPE (P40498-B21) 960GB SSD SATA 6G Read Intensive SFF (2.5in) Basic Carrier.,HPE,d,1562.1052631578948,30461.05,1562.1052631578948,45691.57,45691.57,60922.1,42645.47,discos_duros,assets/img/catalog/discos_duros/DDUHPE1380.jpg,https://static.ctonline.mx/imagenes/DDUHPE1380/DDUHPE1380_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
