sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada,local_img
ACCRBT6240,"ADAPTADOR STEREO ""Y"", 3.5 MM HEMBRA A 3.5 MM DUAL MACHO (651404), Brobotix Conoce el Adaptador Stereo ""Y"" 3.5 mm Hembra ","ADAPTADOR STEREO ""Y"", 3.5 MM HEMBRA A 3.5 MM DUAL MACHO (651404), Brobotix Conoce el Adaptador Stereo ""Y"" 3.5 mm Hembra a 3.5 mm Dual Macho BRobotix y disfruta su práctico diseño. 
Conecta tus auriculares más recientes (audio con micrófono integrado) de una salida jack de 3.5mm a una PC o computadora portátil para usar con aplicaciones como Skype o programas de chat, MSN Mesenger, Yahoo, Google Voz, etc.  Adaptador Stereo 3.5 mm ""Y"". 1 Conector Stereo 3.5 mm hembra.
2 Conectores Stereo 3.5 mm macho: uno para auriculares en tu laptop/PC, el otro para micrófono en tu laptop/PC. Este adaptador te permitirá conectar fácilmente auriculares con micrófono con una salida jack de 3.5mm (por ejemplo: auriculares para teléfonos móviles) a tu laptop o pc. Especificaciones: Material:  PVC y metal. Longitud del cable: 20 cm. Permite utilizar audífonos con manos libres o sistemas de audio con micrófono integrado, en laptops, computadoras o dispositivos que no cuenten con auxiliar stereo.  Color: Negro.",ACCESORIOS,ADAPTADOR,1.52,39.88,47.26,https://static.ctonline.mx/imagenes/ACCRBT6240/ACCRBT6240_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCRBT6240,29.54,39.88,35.45,35%,assets/img/catalog/ACCRBT6240.jpg,https://static.ctonline.mx/imagenes/ACCRBT6240/ACCRBT6240_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT6240/ACCRBT6240_400.jpg
CABRBT2960,"CABLE USB V3.0 TIPO ""C"" A TIPO ""A"", 3.0 M, BLANCO  (180359), Brobotix  Este cable USB 3.0 de alta velocidad puede entreg","CABLE USB V3.0 TIPO ""C"" A TIPO ""A"", 3.0 M, BLANCO  (180359), Brobotix  Este cable USB 3.0 de alta velocidad puede entregar hasta 3 amperios de potencia de carga y tiene un ancho de banda de datos de 480 Mbps. Además cuenta con la novedosa conexión USB Tipo ""C"".Carga rápida: el cable puede entregar hasta 3 amperios de potencia de carga, lo que permite una carga rápida de teléfonos, tabletas y otros dispositivos móviles. Alta velocidad: este cable de alta velocidad puede entregar hasta 480 Mbps de ancho de banda de datos. Diseño reversible: El conector Tipo ""C"" reversible siempre está orientado correctamente, lo que facilita su conexión. Especificaciones: Conectores: USB V3.0 Tipo ""C"" Macho y USB Tipo ""A"" Macho. Compatibilidad: Laptops, Desktops, Cargadores USB-C, Power Banks. Medida: 300 cm.  Color: Blanco",ACCESORIOS,CABLE,9.29,244.54,289.82,https://static.ctonline.mx/imagenes/CABRBT2960/CABRBT2960_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=CABRBT2960,181.14,244.54,217.37,35%,assets/img/catalog/CABRBT2960.jpg,https://static.ctonline.mx/imagenes/CABRBT2960/CABRBT2960_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/CABRBT2960/CABRBT2960_400.jpg
CABRBT2750,"CABLE USB V3.0 TIPO ""C"" A TIPO ""A"", 1.8 M (171218), Brobotix Este cable USB 3.0 de alta velocidad puede entregar hasta 3","CABLE USB V3.0 TIPO ""C"" A TIPO ""A"", 1.8 M (171218), Brobotix Este cable USB 3.0 de alta velocidad puede entregar hasta 3 amperios de potencia de carga y tiene un ancho de banda de datos de 480 Mbps. Además cuenta con la novedosa conexión USB Tipo ""C"". Carga rápida: el cable puede entregar hasta 3 amperios de potencia de carga, lo que permite una carga rápida de teléfonos, tabletas y otros dispositivos móviles. Alta velocidad: este cable de alta velocidad puede entregar hasta 480 Mbps de ancho de banda de datos. Diseño reversible: El conector Tipo ""C"" reversible siempre está orientado correctamente, lo que facilita su conexión. Especificaciones: Conectores: USB V3.0 Tipo ""C"" Macho y USB Tipo ""A"" Macho. Compatibilidad: Laptops, Desktops, Cargadores USB-C, Power Banks. Medida: 180 cm. Color: Negro.",ACCESORIOS,CABLE,5.77,151.81,179.92,https://static.ctonline.mx/imagenes/CABRBT2750/CABRBT2750_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=CABRBT2750,112.45,151.81,134.94,35%,assets/img/catalog/CABRBT2750.jpg,https://static.ctonline.mx/imagenes/CABRBT2750/CABRBT2750_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/CABRBT2750/CABRBT2750_400.jpg
ACCRBT4790,"Convertidor USB A DVI/HDMI/SVGA 1920*1080 (171920), Brobotix Este adaptador te permite conectar fácilmente monitores adi","Convertidor USB A DVI/HDMI/SVGA 1920*1080 (171920), Brobotix Este adaptador te permite conectar fácilmente monitores adicionales (tv) al puerto USB de tu laptop o PC de escritorio. Los monitores conectados se pueden configurar para reflejar la pantalla principal o ampliar el escritorio, permitiendo visibilidad o más aplicaciones al mismo tiempo. Características: Puede reflejar fácilmente la pantalla principal. Útil para extender su pantalla a la izquierda, derecha, arriba o abajo. Puede girarse a la izquierda, derecha o al revés. Alimentación mediante USB 2.0. Compatible con pantallas standard y widescreen. Utiliza un controlador virtual. Su operación es completamente silenciosa. LED indicadores de encendido y estado. Portátil, lo que facilita su traslado. Especificaciones: Host Interface: USB 2.0. Video Interface: VGA / DVI-I / HDMI. RAM: 8M x 16 DDR sincrónica DRAM (SDRAM). Sistemas Operativos Soportados: Windows 2000/XP-32Bit, Vista, 7, Server 2003, 2008 y 2008 R2, MAC OS / Linux. Color Negro.",ACCESORIOS,CONVERTIDOR,43.02,1132.56,1342.29,https://static.ctonline.mx/imagenes/ACCRBT4790/ACCRBT4790_400.jpg,https://static.ctonline.mx/marcas/png/CONVERTIDOR.png,https://ctonline.mx/buscar/productos?b=ACCRBT4790,838.93,1132.56,1006.72,35%,assets/img/catalog/ACCRBT4790.jpg,https://static.ctonline.mx/imagenes/ACCRBT4790/ACCRBT4790_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT4790/ACCRBT4790_400.jpg
ACCRBT900,"Convertidor HDMI a VGA (110910) B-Robotix HDMI Macho a VGA hembra, permite conectar la salida HDMI de tu laptop, ultrabo","Convertidor HDMI a VGA (110910) B-Robotix HDMI Macho a VGA hembra, permite conectar la salida HDMI de tu laptop, ultrabook, o computadora de escritorio a un monitor o proyector VGA, soporta resolución superior a 1080P(1920X1080). Color: Blanco.",ACCESORIOS,CONVERTIDOR,4.96,130.46,154.62,https://static.ctonline.mx/imagenes/ACCRBT900/ACCRBT900_400.jpg,https://static.ctonline.mx/marcas/png/CONVERTIDOR.png,https://ctonline.mx/buscar/productos?b=ACCRBT900,96.64,130.46,115.97,35%,assets/img/catalog/ACCRBT900.jpg,https://static.ctonline.mx/imagenes/ACCRBT900/ACCRBT900_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT900/ACCRBT900_400.jpg
ACCRBT2680,"Convertidor HDMI a VGA (110910) B-Robotix HDMI Macho a VGA hembra, permite conectar la salida HDMI de tu laptop, ultrabo","Convertidor HDMI a VGA (110910) B-Robotix HDMI Macho a VGA hembra, permite conectar la salida HDMI de tu laptop, ultrabook, o computadora de escritorio a un monitor o proyector VGA, soporta resolución superior a 1080P(1920X1080). Color: Blanco.",ACCESORIOS,CONVERTIDOR,4.96,130.46,154.62,https://static.ctonline.mx/imagenes/ACCRBT2680/ACCRBT2680_400.jpg,https://static.ctonline.mx/marcas/png/CONVERTIDOR.png,https://ctonline.mx/buscar/productos?b=ACCRBT2680,96.64,130.46,115.97,35%,assets/img/catalog/ACCRBT2680.jpg,https://static.ctonline.mx/imagenes/ACCRBT2680/ACCRBT2680_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT2680/ACCRBT2680_400.jpg
ACCRBT930,"Convertidor mini HDMI a VGA (110977) B-Robotix Mini HDMI Macho a VGA hembra, permite conectar la salida mini HDMI de tu ","Convertidor mini HDMI a VGA (110977) B-Robotix Mini HDMI Macho a VGA hembra, permite conectar la salida mini HDMI de tu laptop a un monitor SVGA ahora podrás ver películas, fotos, videos y hasta juegos ¡en GRANDE! desde tu Tablet a la pantalla, monitor o proyector, resoluciones desde 480i a 1080p. Color: Blanco.",ACCESORIOS,CONVERTIDOR,17.66,464.78,550.85,https://static.ctonline.mx/imagenes/ACCRBT930/ACCRBT930_400.jpg,https://static.ctonline.mx/marcas/png/CONVERTIDOR.png,https://ctonline.mx/buscar/productos?b=ACCRBT930,344.28,464.78,413.14,35%,assets/img/catalog/ACCRBT930.jpg,https://static.ctonline.mx/imagenes/ACCRBT930/ACCRBT930_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT930/ACCRBT930_400.jpg
CABRBT3200,"CABLE USB V3.0 TIPO ""C"" A TIPO ""C"", NYLON, 1.0 M (963562), Brobotix Este cable USB 3.0 de alta velocidad puede entregar ","CABLE USB V3.0 TIPO ""C"" A TIPO ""C"", NYLON, 1.0 M (963562), Brobotix Este cable USB 3.0 de alta velocidad puede entregar hasta 3 amperios de potencia de carga y tiene un ancho de banda de datos de 480 Mbps. Además cuenta con la novedosa conexión USB Tipo ""C"". Carga rápida: el cable puede entregar hasta 3 amperios de potencia de carga, lo que permite una carga rápida de teléfonos, tabletas y otros dispositivos móviles. Alta velocidad: este cable de alta velocidad puede entregar hasta 480 Mbps de ancho de banda de datos. Diseño reversible: El conector Tipo ""C"" reversible siempre está orientado correctamente, lo que facilita su conexión. Cable con diseño de cuerda trenzado de Nylon. Especificaciones: Conectores: 2 USB V3.0 Tipo ""C"" Macho. Compatibilidad: Laptops, Desktops, Cargadores USB-C, Power Banks. Medida: 100 cm. Color: Negro",ACCESORIOS,CABLE,3.54,93.15,110.4,https://static.ctonline.mx/imagenes/CABRBT3200/CABRBT3200_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=CABRBT3200,69.0,93.15,82.8,35%,assets/img/catalog/CABRBT3200.jpg,https://static.ctonline.mx/imagenes/CABRBT3200/CABRBT3200_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/CABRBT3200/CABRBT3200_400.jpg
CABRBT3210,"CABLE USB V3.0 TIPO ""C"" A TIPO ""C"", 2.0 M (263618), Brobotix Este cable USB 3.0 de alta velocidad puede entregar hasta 3","CABLE USB V3.0 TIPO ""C"" A TIPO ""C"", 2.0 M (263618), Brobotix Este cable USB 3.0 de alta velocidad puede entregar hasta 3 amperios de potencia de carga y tiene un ancho de banda de datos de 480 Mbps. Además cuenta con la novedosa conexión USB Tipo ""C"". Carga rápida: el cable puede entregar hasta 3 amperios de potencia de carga, lo que permite una carga rápida de teléfonos, tabletas y otros dispositivos móviles. Alta velocidad: este cable de alta velocidad puede entregar hasta 480 Mbps de ancho de banda de datos. Diseño reversible: El conector Tipo ""C"" reversible siempre está orientado correctamente, lo que facilita su conexión. Cable con diseño de cuerda trenzado de Nylon. Especificaciones: Conectores: 2 USB V3.0 Tipo ""C"" Macho. Compatibilidad: Laptops, Desktops, Cargadores USB-C, Power Banks. Medida: 200 cm. Color: Negro",ACCESORIOS,CABLE,7.33,193.05,228.8,https://static.ctonline.mx/imagenes/CABRBT3210/CABRBT3210_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=CABRBT3210,143.0,193.05,171.6,35%,assets/img/catalog/CABRBT3210.jpg,https://static.ctonline.mx/imagenes/CABRBT3210/CABRBT3210_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/CABRBT3210/CABRBT3210_400.jpg
ACCRBT6990,"FUNDA PARA LAPTOP 15.6"", CITY, GRIS (651855), Brobotix ¡Protege tu computadora portátil con la nueva Funda para laptop d","FUNDA PARA LAPTOP 15.6"", CITY, GRIS (651855), Brobotix ¡Protege tu computadora portátil con la nueva Funda para laptop de 15.6"", City, BRobotix y disfruta de su elegante diseño! Presentación moderna, resistente y ligera que asegura contra golpes y rasguños gracias a su interior suave y acojinado. Además, cuenta con un compartimento extra en la parte frontal para que guardes accesorios. Funda para Laptop de 15.6” Con cierre. 1 compartimento con cierre en la parte frontal. Modelo Elegante. Ofrece protección para tu portátil. Forro interior extra suave contra golpes y rayones. Especificaciones: Interior acojinado. 100% poliéster. Color: Gris",ACCESORIOS,FUNDA,7.98,210.03,248.93,https://static.ctonline.mx/imagenes/ACCRBT6990/ACCRBT6990_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=ACCRBT6990,155.58,210.03,186.7,35%,assets/img/catalog/ACCRBT6990.jpg,https://static.ctonline.mx/imagenes/ACCRBT6990/ACCRBT6990_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT6990/ACCRBT6990_400.jpg
ACCRBT7000,"FUNDA PARA LAPTOP 15.6"", CITY, NEGRO (651848), Brobotix ¡Protege tu computadora portátil con la nueva Funda para laptop ","FUNDA PARA LAPTOP 15.6"", CITY, NEGRO (651848), Brobotix ¡Protege tu computadora portátil con la nueva Funda para laptop de 15.6"", City, BRobotix y disfruta de su elegante diseño! Presentación moderna, resistente y ligera que asegura contra golpes y rasguños gracias a su interior suave y acojinado. Además, cuenta con un compartimento extra en la parte frontal para que guardes accesorios. Funda para Laptop de 15.6” Con cierre. 1 compartimento con cierre en la parte frontal. Modelo Elegante. Ofrece protección para tu portátil. Forro interior extra suave contra golpes y rayones. Especificaciones: Interior acojinado. 100% poliéster. Color: Negro",ACCESORIOS,FUNDA,7.99,210.3,249.25,https://static.ctonline.mx/imagenes/ACCRBT7000/ACCRBT7000_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=ACCRBT7000,155.78,210.3,186.94,35%,assets/img/catalog/ACCRBT7000.jpg,https://static.ctonline.mx/imagenes/ACCRBT7000/ACCRBT7000_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT7000/ACCRBT7000_400.jpg
MALRBT450,"MALETÍN PORTAFOLIO PARA LAPTOP DE 15.6"" A 17"" OSLO, GRIS (6006757), Brobotix El maletín portafolio Oslo BRobotix®, es la","MALETÍN PORTAFOLIO PARA LAPTOP DE 15.6"" A 17"" OSLO, GRIS (6006757), Brobotix El maletín portafolio Oslo BRobotix®, es la herramienta adecuada para profesionales y usuarios que necesitan transportar su computadora de manera segura y versátil. En su interior, tu equipo estará protegido y podrás organizar y almacenar documentos, accesorios y otros objetos. Maletín portafolio para transporte de portátiles de hasta 17 pulgadas. Resistente al desgaste diario. Impermeable, diseñado para proteger a tu equipo de la lluvia y salpicaduras accidentales. Diseño andrógino, delgado y liviano. Con compartimiento principal acolchado, ajustador de velcro y cierre. Bolsillo de cierre frontal para guardar el cargador o algún accesorio. Asa de transporte reforzada. Correa para hombro ajustable. Cinta en el panel trasero para colocar sobre el asa de un bolso o maleta con ruedas. Especificaciones: Material externo: 95% poliéster, 5% PU. Material interno: 100% poliéster. * Es importante no sobrecargar el maletín para evitar daños en la estructura o lesiones en el brazo u hombro. Color: Gris",ACCESORIOS,MALETÍN,8.99,236.63,280.45,https://static.ctonline.mx/imagenes/MALRBT450/MALRBT450_400.jpg,https://static.ctonline.mx/marcas/png/MALETN.png,https://ctonline.mx/buscar/productos?b=MALRBT450,175.28,236.63,210.34,35%,assets/img/catalog/MALRBT450.jpg,https://static.ctonline.mx/imagenes/MALRBT450/MALRBT450_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALRBT450/MALRBT450_400.jpg
MALRBT210,"MALETIN 15.6"" PORTAFOLIO CHAMPION NGO (742767), B-Robotix Diseño ligero para guardar y transportar tu laptop protegiéndo","MALETIN 15.6"" PORTAFOLIO CHAMPION NGO (742767), B-Robotix Diseño ligero para guardar y transportar tu laptop protegiéndola contra golpes y rayones. Tiene compartimiento frontal para guardar tus accesorios. Correa para el hombro ajustable. Tiene asas para transportarla fácilmente.
Color: Negro.",ACCESORIOS,MALETIN,7.09,186.62,221.18,https://static.ctonline.mx/imagenes/MALRBT210/MALRBT210_400.jpg,https://static.ctonline.mx/marcas/png/MALETIN.png,https://ctonline.mx/buscar/productos?b=MALRBT210,138.24,186.62,165.89,35%,assets/img/catalog/MALRBT210.jpg,https://static.ctonline.mx/imagenes/MALRBT210/MALRBT210_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALRBT210/MALRBT210_400.jpg
ACCRBT970,"FUNDA PARA LAPTOP 15.4"" (457896M) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para lleva","FUNDA PARA LAPTOP 15.4"" (457896M) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para llevarla a todas partes, diseño sencillo, compacto y ligero que asegura contra golpes y rasguños gracias a su interior acojinado, con cierre inoxidable, costuras resistentes y dos compartimentos adicionales para guardar el celular o las llaves Color: Menta.",ACCESORIOS,FUNDA,6.11,160.88,190.67,https://static.ctonline.mx/imagenes/ACCRBT970/ACCRBT970_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=ACCRBT970,119.17,160.88,143.0,35%,assets/img/catalog/ACCRBT970.jpg,https://static.ctonline.mx/imagenes/ACCRBT970/ACCRBT970_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT970/ACCRBT970_400.jpg
ACCRBT980,"FUNDA PARA LAPTOP 15.4"" (457896N) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para lleva","FUNDA PARA LAPTOP 15.4"" (457896N) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para llevarla a todas partes, diseño sencillo, compacto y ligero que asegura contra golpes y rasguños gracias a su interior acojinado, con cierre inoxidable, costuras resistentes y dos compartimentos adicionales para guardar el celular o las llaves Color: Negro.",ACCESORIOS,FUNDA,6.07,159.71,189.28,https://static.ctonline.mx/imagenes/ACCRBT980/ACCRBT980_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=ACCRBT980,118.3,159.71,141.96,35%,assets/img/catalog/ACCRBT980.jpg,https://static.ctonline.mx/imagenes/ACCRBT980/ACCRBT980_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT980/ACCRBT980_400.jpg
ACCRBT990,"FUNDA PARA LAPTOP 15.4"" (457896P) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para lleva","FUNDA PARA LAPTOP 15.4"" (457896P) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para llevarla a todas partes, diseño sencillo, compacto y ligero que asegura contra golpes y rasguños gracias a su interior acojinado, con cierre inoxidable, costuras resistentes y dos compartimentos adionales para guardar el celular o las llaves. Color: Morado.",ACCESORIOS,FUNDA,6.06,159.54,189.09,https://static.ctonline.mx/imagenes/ACCRBT990/ACCRBT990_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=ACCRBT990,118.18,159.54,141.82,35%,assets/img/catalog/ACCRBT990.jpg,https://static.ctonline.mx/imagenes/ACCRBT990/ACCRBT990_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT990/ACCRBT990_400.jpg
ACCRBT1000,"FUNDA PARA LAPTOP 15.4"" (457896R) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para lleva","FUNDA PARA LAPTOP 15.4"" (457896R) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para llevarla a todas partes, diseño sencillo, compacto y ligero que asegura contra golpes y rasguños gracias a su interior acojinado, con cierre inoxidable, costuras resistentes y dos compartimentos adicionales para guardar el celular o las llaves. Color: Rosa.",ACCESORIOS,FUNDA,6.07,159.71,189.28,https://static.ctonline.mx/imagenes/ACCRBT1000/ACCRBT1000_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=ACCRBT1000,118.3,159.71,141.96,35%,assets/img/catalog/ACCRBT1000.jpg,https://static.ctonline.mx/imagenes/ACCRBT1000/ACCRBT1000_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT1000/ACCRBT1000_400.jpg
ACCRBT1660,"Maletín portafolio authentic (000727), Brobotix Diseño ligero para guardar y transportar tu laptop a la escuela o la ofi","Maletín portafolio authentic (000727), Brobotix Diseño ligero para guardar y transportar tu laptop a la escuela o la oficina, PARA PORTÁTILES DE HASTA 15.6"". Color: Negro.",ACCESORIOS,MALETÍN,9.44,248.63,294.67,https://static.ctonline.mx/imagenes/ACCRBT1660/ACCRBT1660_400.jpg,https://static.ctonline.mx/marcas/png/MALETN.png,https://ctonline.mx/buscar/productos?b=ACCRBT1660,184.17,248.63,221.0,35%,assets/img/catalog/ACCRBT1660.jpg,https://static.ctonline.mx/imagenes/ACCRBT1660/ACCRBT1660_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT1660/ACCRBT1660_400.jpg
ACCRBT960,"FUNDA PARA LAPTOP 15.4"" (457896A) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para lleva","FUNDA PARA LAPTOP 15.4"" (457896A) B-Robotix Protege tu dispositivo portátil con esta ideal funda de neopreno, para llevarla a todas partes, diseño sencillo, compacto y ligero que asegura contra golpes y rasguños gracias a su interior acojinado, con cierre inoxidable, costuras resistentes y 2 compartimentos adicionales para guardar el celular o las llaves. Color: Azul.",ACCESORIOS,FUNDA,6.06,159.54,189.09,https://static.ctonline.mx/imagenes/ACCRBT960/ACCRBT960_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=ACCRBT960,118.18,159.54,141.82,35%,assets/img/catalog/ACCRBT960.jpg,https://static.ctonline.mx/imagenes/ACCRBT960/ACCRBT960_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCRBT960/ACCRBT960_400.jpg
MALRBT400,"MALETÍN BACKPACK PRAGA PARA LAPTOP DE 15.6"" A 16"", GRIS ( 6007518), Brobotix La nueva Backpack BRobotix® tiene la capaci","MALETÍN BACKPACK PRAGA PARA LAPTOP DE 15.6"" A 16"", GRIS ( 6007518), Brobotix La nueva Backpack BRobotix® tiene la capacidad de almacenar portátiles de hasta 16 pulgadas, ideal para llevarla a todas partes. Con compartimento acolchado de espuma para laptop que ayuda a absorber los impactos del uso regular, protegiendo además su equipo de otros objetos del interior. Impermeable y resistente al desgaste. La Backpack BRobotix® es liviana y posee un diseño vanguardista que se adapta a tu día a día.MaletÍn backpack para transporte de portátiles de hasta 16 pulgadas. Resistente al desgaste diario. Impermeable, diseñado para proteger a tu equipo de la lluvia y salpicaduras accidentales. Con correas engranadas para una rápida disipación de calor y ajuste preciso. Diseño andrógino, delgado y liviano. Cuenta con cremallera de dos vías (para el compartimiento principal) y una cremallera en el bolsillo frontal además de dos bolsillos laterales. Asa acolchada. Especificaciones: Material externo: 95% poliester, 5% PU. Material interno: 100% poliester Color: Gris",ACCESORIOS,MALETÍN,12.04,317.06,375.78,https://static.ctonline.mx/imagenes/MALRBT400/MALRBT400_400.jpg,https://static.ctonline.mx/marcas/png/MALETN.png,https://ctonline.mx/buscar/productos?b=MALRBT400,234.86,317.06,281.83,35%,assets/img/catalog/MALRBT400.jpg,https://static.ctonline.mx/imagenes/MALRBT400/MALRBT400_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALRBT400/MALRBT400_400.jpg
MALRBT360,"BACKPACK UNIVERSITY PARA LAPTOP 15 A 17"" (6005637), Brobotix La nueva Backpack BRobotix® tiene la capacidad de almacenar","BACKPACK UNIVERSITY PARA LAPTOP 15 A 17"" (6005637), Brobotix La nueva Backpack BRobotix® tiene la capacidad de almacenar portátiles hasta 17 pulgadas, ideal para llevarla a todas partes por su alta resistencia y calidad. Compartimento acolchado de espuma para computadora portátil que ayuda a absorber los impactos del uso regular, protegiendo además su equipo de otros objetos del interior.
Ofrece diversos compartimentos internos para accesorios y/o artículos, incluso para una tableta de hasta 10,1 pulgadas. La Backpack BRobotix® es liviana y posee un diseño vanguardista que se adapta a tu día a día. Compartimiento principal con subdivisión para portátiles de hasta 17 pulgadas, acolchado con sujetador. Dos compartimentos exteriores de gran capacidad para accesorios. Compartimiento especial para tabletas de hasta 10,1 pulgadas. Acceso fácil a la bolsa exterior colocando la mochila en posición horizontal. Dos portavasos. Cremallera doble. Correas de hombro ajustables. Asa acolchada. Diseño delgado y liviano. Color: Negro",ACCESORIOS,BACKPACK,11.12,292.79,347.01,https://static.ctonline.mx/imagenes/MALRBT360/MALRBT360_400.jpg,https://static.ctonline.mx/marcas/png/BACKPACK.png,https://ctonline.mx/buscar/productos?b=MALRBT360,216.88,292.79,260.26,35%,assets/img/catalog/MALRBT360.jpg,https://static.ctonline.mx/imagenes/MALRBT360/MALRBT360_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALRBT360/MALRBT360_400.jpg
MALRBT190,"MALETIN 15.6"" A 17"" PORTAFOLIO LEADER GRIS (180112G), B-Robotix Dale protección y portabilidad a tu Laptop de la forma m","MALETIN 15.6"" A 17"" PORTAFOLIO LEADER GRIS (180112G), B-Robotix Dale protección y portabilidad a tu Laptop de la forma más elegante con este maletín. Tiene una capacidad de transportación de equipos de hasta 17 pulgadas, su interior es acolchado cuenta con separación de Laptop y documentos, también se puede llevar en el hombro, utilizando la correa incluida. Maletín con asas y correa para transportar tu computadora portátil. Cuenta con separación interna para la Laptop y documentos. Práctico bolsillo frontal para llevar el cargador o algún accesorio. Color: Gris.",ACCESORIOS,MALETIN,11.04,290.74,344.58,https://static.ctonline.mx/imagenes/MALRBT190/MALRBT190_400.jpg,https://static.ctonline.mx/marcas/png/MALETIN.png,https://ctonline.mx/buscar/productos?b=MALRBT190,215.36,290.74,258.43,35%,assets/img/catalog/MALRBT190.jpg,https://static.ctonline.mx/imagenes/MALRBT190/MALRBT190_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALRBT190/MALRBT190_400.jpg
MALRBT200,"MALETIN 15.6"" A 17"" PORTAFOLIO LEADER NEGRO (180112N), B-Robotix Dale protección y portabilidad a tu Laptop de la forma ","MALETIN 15.6"" A 17"" PORTAFOLIO LEADER NEGRO (180112N), B-Robotix Dale protección y portabilidad a tu Laptop de la forma más elegante con este maletín. Tiene una capacidad de transportación de equipos de hasta 17 pulgadas, su interior es acolchado cuenta con separación de Laptop y documentos, también se puede llevar en el hombro, utilizando la correa incluida. Maletín con asas y correa para transportar tu computadora portátil.  Cuenta con separación interna para la Laptop y documentos. Práctico bolsillo frontal para llevar el cargador o algún accesorio. Color: Negro.",ACCESORIOS,MALETIN,11.03,290.45,344.24,https://static.ctonline.mx/imagenes/MALRBT200/MALRBT200_400.jpg,https://static.ctonline.mx/marcas/png/MALETIN.png,https://ctonline.mx/buscar/productos?b=MALRBT200,215.15,290.45,258.18,35%,assets/img/catalog/MALRBT200.jpg,https://static.ctonline.mx/imagenes/MALRBT200/MALRBT200_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALRBT200/MALRBT200_400.jpg
