sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada
CARXRX6780,XEROX 006R01740 Toner Magenta 32K EXC09070,XEROX 006R01740 Toner Magenta 32K EXC09070,CONSUMIBLES,XEROX,104.86,2760.49,3450.61,https://static.ctonline.mx/imagenes/CARXRX6780/CARXRX6780_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6780,2044.81,2760.49,2622.47,35%,assets/img/catalog/CARXRX6780.jpg,https://static.ctonline.mx/imagenes/CARXRX6780/CARXRX6780_400.jpg,impresoras_consumibles
CARXRX7480,XEROX 006R01741 Toner Amarillo 34K EX-C9070,XEROX 006R01741 Toner Amarillo 34K EX-C9070,CONSUMIBLES,XEROX,104.86,2760.49,3450.61,https://static.ctonline.mx/imagenes/CARXRX7480/CARXRX7480_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX7480,2044.81,2760.49,2622.47,35%,assets/img/catalog/CARXRX7480.jpg,https://static.ctonline.mx/imagenes/CARXRX7480/CARXRX7480_400.jpg,impresoras_consumibles
CARXRX5860,"XEROX 006R01683 Tóner Negro 88,000 paginas, (2 botes c/u 44k), Compatible con familia Altalink B8000","XEROX 006R01683 Tóner Negro 88,000 paginas, (2 botes c/u 44k), Compatible con familia Altalink B8000",CONSUMIBLES,XEROX,116.83,3075.51,3844.39,https://static.ctonline.mx/imagenes/CARXRX5860/CARXRX5860_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5860,2278.15,3075.51,2921.73,35%,assets/img/catalog/CARXRX5860.jpg,https://static.ctonline.mx/imagenes/CARXRX5860/CARXRX5860_400.jpg,impresoras_consumibles
CARXRX5380,"XEROX 101R00474 Tambor Negro Rendimiento Estándar. Compatible: 3260,3215,3225 ( 10,000 Págs.)","XEROX 101R00474 Tambor Negro Rendimiento Estándar. Compatible: 3260,3215,3225 ( 10,000 Págs.)",CONSUMIBLES,XEROX,80.14,2109.68,2637.1,https://static.ctonline.mx/imagenes/CARXRX5380/CARXRX5380_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5380,1562.73,2109.68,2004.2,35%,assets/img/catalog/CARXRX5380.jpg,https://static.ctonline.mx/imagenes/CARXRX5380/CARXRX5380_400.jpg,impresoras_consumibles
CARXRX4380,"XEROX 106R02739 Tóner Negro de Alta Capacidad. Compatible con: WorkCentre 3655_S/X (14,400 págs.)","XEROX 106R02739 Tóner Negro de Alta Capacidad. Compatible con: WorkCentre 3655_S/X (14,400 págs.)",CONSUMIBLES,XEROX,208.88,5498.78,6873.47,https://static.ctonline.mx/imagenes/CARXRX4380/CARXRX4380_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX4380,4073.17,5498.78,5223.84,35%,assets/img/catalog/CARXRX4380.jpg,https://static.ctonline.mx/imagenes/CARXRX4380/CARXRX4380_400.jpg,impresoras_consumibles
CARXRX5260,"XEROX 106R02741 Tóner Negro de Extra Alta Capacidad. Compatible con: WorkCentre 3655_S/X (25,900 págs.)","XEROX 106R02741 Tóner Negro de Extra Alta Capacidad. Compatible con: WorkCentre 3655_S/X (25,900 págs.)",CONSUMIBLES,XEROX,242.9,6394.42,7993.02,https://static.ctonline.mx/imagenes/CARXRX5260/CARXRX5260_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5260,4736.61,6394.42,6074.7,35%,assets/img/catalog/CARXRX5260.jpg,https://static.ctonline.mx/imagenes/CARXRX5260/CARXRX5260_400.jpg,impresoras_consumibles
CARXRX2710,"XEROX 006R01573 Tóner Negro Rendimiento Estándar. Compatible con: WorkCentre 5021_B (9,000 págs.)","XEROX 006R01573 Tóner Negro Rendimiento Estándar. Compatible con: WorkCentre 5021_B (9,000 págs.)",CONSUMIBLES,XEROX,57.74,1520.02,1900.03,https://static.ctonline.mx/imagenes/CARXRX2710/CARXRX2710_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX2710,1125.94,1520.02,1444.02,35%,assets/img/catalog/CARXRX2710.jpg,https://static.ctonline.mx/imagenes/CARXRX2710/CARXRX2710_400.jpg,impresoras_consumibles
CARXRX2820,"XEROX 013R00670 Tambor Negro Alto Rendimiento. Compatible con: WorkCentre 5021_B (80,000 págs.)","XEROX 013R00670 Tambor Negro Alto Rendimiento. Compatible con: WorkCentre 5021_B (80,000 págs.)",CONSUMIBLES,XEROX,339.05,8925.39,11156.74,https://static.ctonline.mx/imagenes/CARXRX2820/CARXRX2820_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX2820,6611.4,8925.39,8479.12,35%,assets/img/catalog/CARXRX2820.jpg,https://static.ctonline.mx/imagenes/CARXRX2820/CARXRX2820_400.jpg,impresoras_consumibles
CARXRX4700,"XEROX 106R02310 Tóner Negro Alto Rendimiento. Compatible con: WorkCentre 3315, 3325 (5,000 págs.)","XEROX 106R02310 Tóner Negro Alto Rendimiento. Compatible con: WorkCentre 3315, 3325 (5,000 págs.)",CONSUMIBLES,XEROX,191.58,5043.39,6304.24,https://static.ctonline.mx/imagenes/CARXRX4700/CARXRX4700_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX4700,3735.85,5043.39,4791.22,35%,assets/img/catalog/CARXRX4700.jpg,https://static.ctonline.mx/imagenes/CARXRX4700/CARXRX4700_400.jpg,impresoras_consumibles
CARXRX4710,"XEROX 106R02312 Tóner Negro Alto Rendimiento. Compatible con: WorkCentre 3325 (11,000 págs.)","XEROX 106R02312 Tóner Negro Alto Rendimiento. Compatible con: WorkCentre 3325 (11,000 págs.)",CONSUMIBLES,XEROX,171.79,4522.44,5653.05,https://static.ctonline.mx/imagenes/CARXRX4710/CARXRX4710_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX4710,3349.96,4522.44,4296.32,35%,assets/img/catalog/CARXRX4710.jpg,https://static.ctonline.mx/imagenes/CARXRX4710/CARXRX4710_400.jpg,impresoras_consumibles
CARXRX3340,"XEROX 106R01487 Tóner Negro Alto Rendimiento. Compatible con: Workcentre 3210, 3220 (4,000 págs.)","XEROX 106R01487 Tóner Negro Alto Rendimiento. Compatible con: Workcentre 3210, 3220 (4,000 págs.)",CONSUMIBLES,XEROX,141.06,3713.37,4641.71,https://static.ctonline.mx/imagenes/CARXRX3340/CARXRX3340_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX3340,2750.64,3713.37,3527.7,35%,assets/img/catalog/CARXRX3340.jpg,https://static.ctonline.mx/imagenes/CARXRX3340/CARXRX3340_400.jpg,impresoras_consumibles
CARXRX3860,"XEROX 006R01552 Botella de Tóner Negro. Compatible: WorkCentre 5865, 5875, 5890 (55000 págs.)","XEROX 006R01552 Botella de Tóner Negro. Compatible: WorkCentre 5865, 5875, 5890 (55000 págs.)",CONSUMIBLES,XEROX,208.56,5490.22,6862.78,https://static.ctonline.mx/imagenes/CARXRX3860/CARXRX3860_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX3860,4066.83,5490.22,5215.71,35%,assets/img/catalog/CARXRX3860.jpg,https://static.ctonline.mx/imagenes/CARXRX3860/CARXRX3860_400.jpg,impresoras_consumibles
CARXRX4350,"XEROX 113R00755 Tambor. Compatible con: Workcentre 4260 (80,000 págs.)","XEROX 113R00755 Tambor. Compatible con: Workcentre 4260 (80,000 págs.)",CONSUMIBLES,XEROX,541.79,14262.65,17828.31,https://static.ctonline.mx/imagenes/CARXRX4350/CARXRX4350_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX4350,10564.92,14262.65,13549.52,35%,assets/img/catalog/CARXRX4350.jpg,https://static.ctonline.mx/imagenes/CARXRX4350/CARXRX4350_400.jpg,impresoras_consumibles
CARXRX1830,"XEROX 115R00063 Kit de Mantenimiento 110 V. Compatible con: Workcentre 4250, 4260 (200,000 págs.)","XEROX 115R00063 Kit de Mantenimiento 110 V. Compatible con: Workcentre 4250, 4260 (200,000 págs.)",CONSUMIBLES,XEROX,452.91,11922.89,14903.61,https://static.ctonline.mx/imagenes/CARXRX1830/CARXRX1830_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX1830,8831.77,11922.89,11326.75,35%,assets/img/catalog/CARXRX1830.jpg,https://static.ctonline.mx/imagenes/CARXRX1830/CARXRX1830_400.jpg,impresoras_consumibles
CARXRX1030,"XEROX 006R01046 Tóner Negro Alto Rendimiento. Compatible con: WC 5632, 5638, 5645, 5655, CC & WC & WCP 232, 238, 245, 25","XEROX 006R01046 Tóner Negro Alto Rendimiento. Compatible con: WC 5632, 5638, 5645, 5655, CC & WC & WCP 232, 238, 245, 255, 265, 275 (65,000 págs.)",CONSUMIBLES,XEROX,128.01,3369.78,4212.23,https://static.ctonline.mx/imagenes/CARXRX1030/CARXRX1030_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX1030,2496.14,3369.78,3201.29,35%,assets/img/catalog/CARXRX1030.jpg,https://static.ctonline.mx/imagenes/CARXRX1030/CARXRX1030_400.jpg,impresoras_consumibles
CARXRX5290,"XEROX 006R01606 Tóner Negro de Alta Capacidad. Compatible con: WorkCentre 5945/5955 (88,000 págs.)","XEROX 006R01606 Tóner Negro de Alta Capacidad. Compatible con: WorkCentre 5945/5955 (88,000 págs.)",CONSUMIBLES,XEROX,148.43,3907.4,4884.25,https://static.ctonline.mx/imagenes/CARXRX5290/CARXRX5290_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5290,2894.37,3907.4,3712.03,35%,assets/img/catalog/CARXRX5290.jpg,https://static.ctonline.mx/imagenes/CARXRX5290/CARXRX5290_400.jpg,impresoras_consumibles
CARXRX5070,"XEROX 106R02721 Tóner Negro Rendimiento Estándar. Compatible con: 3615, 3610 (5,900 págs.)","XEROX 106R02721 Tóner Negro Rendimiento Estándar. Compatible con: 3615, 3610 (5,900 págs.)",CONSUMIBLES,XEROX,163.52,4304.7,5380.88,https://static.ctonline.mx/imagenes/CARXRX5070/CARXRX5070_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5070,3188.67,4304.7,4089.46,35%,assets/img/catalog/CARXRX5070.jpg,https://static.ctonline.mx/imagenes/CARXRX5070/CARXRX5070_400.jpg,impresoras_consumibles
CARXRX5080,"XEROX 106R02732 Tóner Negro Extra Alto Rendimiento. Compatible con: 3615, 3610 (25,300 págs.)","XEROX 106R02732 Tóner Negro Extra Alto Rendimiento. Compatible con: 3615, 3610 (25,300 págs.)",CONSUMIBLES,XEROX,280.0,7371.0,9213.75,https://static.ctonline.mx/imagenes/CARXRX5080/CARXRX5080_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5080,5460.0,7371.0,7002.45,35%,assets/img/catalog/CARXRX5080.jpg,https://static.ctonline.mx/imagenes/CARXRX5080/CARXRX5080_400.jpg,impresoras_consumibles
CARXRX5090,"XEROX 113R00773 Tambor Negro Alto Rendimiento. Compatible con: 3615, 3610 (85,000 págs.)","XEROX 113R00773 Tambor Negro Alto Rendimiento. Compatible con: 3615, 3610 (85,000 págs.)",CONSUMIBLES,XEROX,98.76,2599.89,3249.86,https://static.ctonline.mx/imagenes/CARXRX5090/CARXRX5090_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5090,1925.85,2599.89,2469.9,35%,assets/img/catalog/CARXRX5090.jpg,https://static.ctonline.mx/imagenes/CARXRX5090/CARXRX5090_400.jpg,impresoras_consumibles
ACCXRX690,"XEROX 115R00084 Fusor 110V. Compatible con: 3615, 3610 (200,000 págs.)","XEROX 115R00084 Fusor 110V. Compatible con: 3615, 3610 (200,000 págs.)",CONSUMIBLES,XEROX,290.72,7653.15,9566.44,https://static.ctonline.mx/imagenes/ACCXRX690/ACCXRX690_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=ACCXRX690,5669.0,7653.15,7270.49,35%,assets/img/catalog/ACCXRX690.jpg,https://static.ctonline.mx/imagenes/ACCXRX690/ACCXRX690_400.jpg,impresoras_consumibles
ACCXRX710,"XEROX 116R00003 Kit Rodillo de Alimentación de papel. Compatible con: 3615, 3610 (100,000 págs.)","XEROX 116R00003 Kit Rodillo de Alimentación de papel. Compatible con: 3615, 3610 (100,000 págs.)",CONSUMIBLES,XEROX,23.43,616.77,770.96,https://static.ctonline.mx/imagenes/ACCXRX710/ACCXRX710_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=ACCXRX710,456.86,616.77,585.93,35%,assets/img/catalog/ACCXRX710.jpg,https://static.ctonline.mx/imagenes/ACCXRX710/ACCXRX710_400.jpg,impresoras_consumibles
CARXRX2880,"XEROX 113R00674 Modulo XEROGRAPHIC, Unidad de transferencia 45-90PPM, para modelos WC 5845/5855/5865/5875/5890","XEROX 113R00674 Modulo XEROGRAPHIC, Unidad de transferencia 45-90PPM, para modelos WC 5845/5855/5865/5875/5890",CONSUMIBLES,XEROX,252.16,6638.08,8297.6,https://static.ctonline.mx/imagenes/CARXRX2880/CARXRX2880_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX2880,4917.09,6638.08,6306.18,35%,assets/img/catalog/CARXRX2880.jpg,https://static.ctonline.mx/imagenes/CARXRX2880/CARXRX2880_400.jpg,impresoras_consumibles
CARXRX4680,"XEROX 008R13061 Botella Desperdicio 43k, Para Familia XEROX Altalink C8000, WC7830/35/45/55 y WC7970.","XEROX 008R13061 Botella Desperdicio 43k, Para Familia XEROX Altalink C8000, WC7830/35/45/55 y WC7970.",CONSUMIBLES,XEROX,53.96,1420.43,1775.54,https://static.ctonline.mx/imagenes/CARXRX4680/CARXRX4680_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX4680,1052.17,1420.43,1349.41,35%,assets/img/catalog/CARXRX4680.jpg,https://static.ctonline.mx/imagenes/CARXRX4680/CARXRX4680_400.jpg,impresoras_consumibles
CARXRX6800,"XEROX 106R03484 Tóner Negro Capacidad Estandar 2.5K. Compatible con WorkCentre 6515 (2,500 págs.)","XEROX 106R03484 Tóner Negro Capacidad Estandar 2.5K. Compatible con WorkCentre 6515 (2,500 págs.)",CONSUMIBLES,XEROX,107.39,2827.04,3533.8,https://static.ctonline.mx/imagenes/CARXRX6800/CARXRX6800_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6800,2094.1,2827.04,2685.69,35%,assets/img/catalog/CARXRX6800.jpg,https://static.ctonline.mx/imagenes/CARXRX6800/CARXRX6800_400.jpg,impresoras_consumibles
CARXRX6810,"XEROX 106R03481 Tóner Cian Capacidad Estandar 1K. Compatible con WorkCentre 6515 (1,000 págs.)","XEROX 106R03481 Tóner Cian Capacidad Estandar 1K. Compatible con WorkCentre 6515 (1,000 págs.)",CONSUMIBLES,XEROX,69.38,1826.5,2283.12,https://static.ctonline.mx/imagenes/CARXRX6810/CARXRX6810_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6810,1352.97,1826.5,1735.17,35%,assets/img/catalog/CARXRX6810.jpg,https://static.ctonline.mx/imagenes/CARXRX6810/CARXRX6810_400.jpg,impresoras_consumibles
CARXRX6820,"XEROX 106R03482 Tóner Magenta Capacidad Estandar 1K. Compatible Con WorkCentre 6515 (1,000 págs.)","XEROX 106R03482 Tóner Magenta Capacidad Estandar 1K. Compatible Con WorkCentre 6515 (1,000 págs.)",CONSUMIBLES,XEROX,69.38,1826.5,2283.12,https://static.ctonline.mx/imagenes/CARXRX6820/CARXRX6820_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6820,1352.97,1826.5,1735.17,35%,assets/img/catalog/CARXRX6820.jpg,https://static.ctonline.mx/imagenes/CARXRX6820/CARXRX6820_400.jpg,impresoras_consumibles
CARXRX6830,"XEROX 106R03483 Tóner Amarillo Capacidad Estandar 1K. Compatible con WorkCentre 6515 (1,000 págs.)","XEROX 106R03483 Tóner Amarillo Capacidad Estandar 1K. Compatible con WorkCentre 6515 (1,000 págs.)",CONSUMIBLES,XEROX,69.38,1826.5,2283.12,https://static.ctonline.mx/imagenes/CARXRX6830/CARXRX6830_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6830,1352.97,1826.5,1735.17,35%,assets/img/catalog/CARXRX6830.jpg,https://static.ctonline.mx/imagenes/CARXRX6830/CARXRX6830_400.jpg,impresoras_consumibles
CARXRX6840,"XEROX 106R03773 Tóner Negro Capacidad Estandar 3K. Compatible con: WorkCentre 3335 (3,000 págs.)","XEROX 106R03773 Tóner Negro Capacidad Estandar 3K. Compatible con: WorkCentre 3335 (3,000 págs.)",CONSUMIBLES,XEROX,105.24,2770.43,3463.04,https://static.ctonline.mx/imagenes/CARXRX6840/CARXRX6840_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6840,2052.17,2770.43,2631.91,35%,assets/img/catalog/CARXRX6840.jpg,https://static.ctonline.mx/imagenes/CARXRX6840/CARXRX6840_400.jpg,impresoras_consumibles
CARXRX5500,"XEROX 106R03488 Tóner Negro Alta Capacidad Compatible Con Phaser 6510, WC 6515 (5.500 páginas)","XEROX 106R03488 Tóner Negro Alta Capacidad Compatible Con Phaser 6510, WC 6515 (5.500 páginas)",CONSUMIBLES,XEROX,120.78,3179.59,3974.49,https://static.ctonline.mx/imagenes/CARXRX5500/CARXRX5500_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5500,2355.25,3179.59,3020.61,35%,assets/img/catalog/CARXRX5500.jpg,https://static.ctonline.mx/imagenes/CARXRX5500/CARXRX5500_400.jpg,impresoras_consumibles
CARXRX5510,"XEROX 106R03693 Tóner Cyan Extra Alta Capacidad Compatible Con Phaser 6510, WC 6515 (4.300 páginas)","XEROX 106R03693 Tóner Cyan Extra Alta Capacidad Compatible Con Phaser 6510, WC 6515 (4.300 páginas)",CONSUMIBLES,XEROX,141.9,3735.54,4669.43,https://static.ctonline.mx/imagenes/CARXRX5510/CARXRX5510_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5510,2767.07,3735.54,3548.76,35%,assets/img/catalog/CARXRX5510.jpg,https://static.ctonline.mx/imagenes/CARXRX5510/CARXRX5510_400.jpg,impresoras_consumibles
CARXRX5520,"XEROX 106R03694 Tóner Magenta Extra Alta Capacidad Compatible Con Phaser 6510, WC 6515 (4.300 páginas)","XEROX 106R03694 Tóner Magenta Extra Alta Capacidad Compatible Con Phaser 6510, WC 6515 (4.300 páginas)",CONSUMIBLES,XEROX,141.9,3735.54,4669.43,https://static.ctonline.mx/imagenes/CARXRX5520/CARXRX5520_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5520,2767.07,3735.54,3548.76,35%,assets/img/catalog/CARXRX5520.jpg,https://static.ctonline.mx/imagenes/CARXRX5520/CARXRX5520_400.jpg,impresoras_consumibles
CARXRX5530,"XEROX 106R03695 Tóner Amarillo Extra Alta Capacidad Compatible Con Phaser 6510, WC 6515 (4.300 Páginas)","XEROX 106R03695 Tóner Amarillo Extra Alta Capacidad Compatible Con Phaser 6510, WC 6515 (4.300 Páginas)",CONSUMIBLES,XEROX,141.9,3735.54,4669.43,https://static.ctonline.mx/imagenes/CARXRX5530/CARXRX5530_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5530,2767.07,3735.54,3548.76,35%,assets/img/catalog/CARXRX5530.jpg,https://static.ctonline.mx/imagenes/CARXRX5530/CARXRX5530_400.jpg,impresoras_consumibles
CARXRX5540,"XEROX 108R01417 Tambor Cyan Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)","XEROX 108R01417 Tambor Cyan Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)",CONSUMIBLES,XEROX,145.12,3820.36,4775.45,https://static.ctonline.mx/imagenes/CARXRX5540/CARXRX5540_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5540,2829.9,3820.36,3629.34,35%,assets/img/catalog/CARXRX5540.jpg,https://static.ctonline.mx/imagenes/CARXRX5540/CARXRX5540_400.jpg,impresoras_consumibles
CARXRX5550,"XEROX 108R01418 Tambor Magenta Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)","XEROX 108R01418 Tambor Magenta Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)",CONSUMIBLES,XEROX,145.13,3820.49,4775.61,https://static.ctonline.mx/imagenes/CARXRX5550/CARXRX5550_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5550,2829.99,3820.49,3629.47,35%,assets/img/catalog/CARXRX5550.jpg,https://static.ctonline.mx/imagenes/CARXRX5550/CARXRX5550_400.jpg,impresoras_consumibles
CARXRX5560,"XEROX 108R01419 Tambor Amarillo Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)","XEROX 108R01419 Tambor Amarillo Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)",CONSUMIBLES,XEROX,145.13,3820.49,4775.61,https://static.ctonline.mx/imagenes/CARXRX5560/CARXRX5560_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5560,2829.99,3820.49,3629.47,35%,assets/img/catalog/CARXRX5560.jpg,https://static.ctonline.mx/imagenes/CARXRX5560/CARXRX5560_400.jpg,impresoras_consumibles
CARXRX5570,"XEROX 108R01420 Tambor Negro Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)","XEROX 108R01420 Tambor Negro Compatible Con Phaser 6510, WC 6515 (48,000 Páginas)",CONSUMIBLES,XEROX,145.13,3820.49,4775.61,https://static.ctonline.mx/imagenes/CARXRX5570/CARXRX5570_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5570,2829.99,3820.49,3629.47,35%,assets/img/catalog/CARXRX5570.jpg,https://static.ctonline.mx/imagenes/CARXRX5570/CARXRX5570_400.jpg,impresoras_consumibles
CARXRX6960,XEROX 013R00681 Tambor Neutro 1 Por Color  Compatible con Altalink c8130/35/45/55/70 Capacidad 180 mil paginas,XEROX 013R00681 Tambor Neutro 1 Por Color  Compatible con Altalink c8130/35/45/55/70 Capacidad 180 mil paginas,CONSUMIBLES,XEROX,273.79,7207.62,9009.52,https://static.ctonline.mx/imagenes/CARXRX6960/CARXRX6960_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6960,5338.97,7207.62,6847.24,35%,assets/img/catalog/CARXRX6960.jpg,https://static.ctonline.mx/imagenes/CARXRX6960/CARXRX6960_400.jpg,impresoras_consumibles
CARXRX6870,XEROX 013R00686 Tambor Negro Rendimiento Estándar Compatible con Alatalink B8145/55/70 Capacidad 198 mil paginas,XEROX 013R00686 Tambor Negro Rendimiento Estándar Compatible con Alatalink B8145/55/70 Capacidad 198 mil paginas,CONSUMIBLES,XEROX,193.76,5100.75,6375.94,https://static.ctonline.mx/imagenes/CARXRX6870/CARXRX6870_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX6870,3778.33,5100.75,4845.71,35%,assets/img/catalog/CARXRX6870.jpg,https://static.ctonline.mx/imagenes/CARXRX6870/CARXRX6870_400.jpg,impresoras_consumibles
CARXRX5580,"XEROX 108R01416 Cartucho de Desperdicio Compatible Con Phaser 6510, WC 6515 (30,000 Páginas)","XEROX 108R01416 Cartucho de Desperdicio Compatible Con Phaser 6510, WC 6515 (30,000 Páginas)",CONSUMIBLES,XEROX,34.01,895.32,1119.15,https://static.ctonline.mx/imagenes/CARXRX5580/CARXRX5580_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5580,663.2,895.32,850.55,35%,assets/img/catalog/CARXRX5580.jpg,https://static.ctonline.mx/imagenes/CARXRX5580/CARXRX5580_400.jpg,impresoras_consumibles
CARXRX5590,"XEROX 106R03621 Tóner Negro Alta Capacidad Compatible Con Phaser 3330, WC3335, WC 3345 (8,500 Páginas)","XEROX 106R03621 Tóner Negro Alta Capacidad Compatible Con Phaser 3330, WC3335, WC 3345 (8,500 Páginas)",CONSUMIBLES,XEROX,153.72,4046.75,5058.44,https://static.ctonline.mx/imagenes/CARXRX5590/CARXRX5590_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5590,2997.59,4046.75,3844.41,35%,assets/img/catalog/CARXRX5590.jpg,https://static.ctonline.mx/imagenes/CARXRX5590/CARXRX5590_400.jpg,impresoras_consumibles
CARXRX5600,"XEROX 106R03623 Tóner Negro Extra Alta Capacidad Compatible Con Phaser 3330, WC3335, WC 3345 (15,000 Páginas)","XEROX 106R03623 Tóner Negro Extra Alta Capacidad Compatible Con Phaser 3330, WC3335, WC 3345 (15,000 Páginas)",CONSUMIBLES,XEROX,194.9,5130.69,6413.36,https://static.ctonline.mx/imagenes/CARXRX5600/CARXRX5600_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5600,3800.51,5130.69,4874.16,35%,assets/img/catalog/CARXRX5600.jpg,https://static.ctonline.mx/imagenes/CARXRX5600/CARXRX5600_400.jpg,impresoras_consumibles
CARXRX5610,"XEROX 101R00555 Tambor o Unidad de Imagen Compatible Con Phaser 3330, WC3335, WC 3345 (30,000 Páginas)","XEROX 101R00555 Tambor o Unidad de Imagen Compatible Con Phaser 3330, WC3335, WC 3345 (30,000 Páginas)",CONSUMIBLES,XEROX,72.86,1918.1,2397.62,https://static.ctonline.mx/imagenes/CARXRX5610/CARXRX5610_400.jpg,https://static.ctonline.mx/marcas/png/XEROX.png,https://ctonline.mx/buscar/productos?b=CARXRX5610,1420.81,1918.1,1822.19,35%,assets/img/catalog/CARXRX5610.jpg,https://static.ctonline.mx/imagenes/CARXRX5610/CARXRX5610_400.jpg,impresoras_consumibles
