sku,nombre,descripcion_completa,categoria_ct,categoria_clasificada,marca,base_cost_usd,costo_proveedor_mxn,precio_original,original,precio,precio_mxn,precio_mayoreo_10pzs,precio_piso_minimo_20,img,local_img
MEMDAT5900,Memoria DDR4 de 8GB UDIMM 2666MHz ADATA AD4U26668G19-SGN,Memoria DDR4 de 8GB UDIMM 2666MHz ADATA AD4U26668G19-SGN. Clave Oficial CT: MEMDAT5900. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,66.17,1290.25,2064.4,2064.4,1741.84,1741.84,1612.81,1548.3,https://static.ctonline.mx/imagenes/MEMDAT5900/MEMDAT5900_400.jpg,assets/img/catalog/MEMDAT5900.jpg
MEMDAT6090,Memoria DDR4 de 16GB UDIMM 2666MHz ADATA AD4U266616G19-SGN,Memoria DDR4 de 16GB UDIMM 2666MHz ADATA AD4U266616G19-SGN. Clave Oficial CT: MEMDAT6090. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,141.67,2762.5,4420.0,4420.0,3729.38,3729.38,3453.12,3315.0,https://static.ctonline.mx/imagenes/MEMDAT6090/MEMDAT6090_400.jpg,assets/img/catalog/MEMDAT6090.jpg
MEMDAT5700,Memoria DDR4 de 8GB UDIMM 3200MHz ADATA AD4U32008G22-SGN,Memoria DDR4 de 8GB UDIMM 3200MHz ADATA AD4U32008G22-SGN. Clave Oficial CT: MEMDAT5700. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,50.61,986.92,1579.07,1579.07,1332.34,1332.34,1233.65,1184.3,https://static.ctonline.mx/imagenes/MEMDAT5700/MEMDAT5700_400.jpg,assets/img/catalog/MEMDAT5700.jpg
MEMDAT7190,Memoria DDR4 de 16GB UDIMM 3200MHz ADATA AD4U320016G22-SGN,Memoria DDR4 de 16GB UDIMM 3200MHz ADATA AD4U320016G22-SGN. Clave Oficial CT: MEMDAT7190. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,101.11,1971.67,3154.67,3154.67,2661.75,2661.75,2464.58,2366.0,https://static.ctonline.mx/imagenes/MEMDAT7190/MEMDAT7190_400.jpg,assets/img/catalog/MEMDAT7190.jpg
MEMDAT6130,Memoria DDR4 de 32GB UDIMM 3200MHz ADATA AD4U320032G22-SGN,Memoria DDR4 de 32GB UDIMM 3200MHz ADATA AD4U320032G22-SGN. Clave Oficial CT: MEMDAT6130. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,316.67,6175.0,9880.0,9880.0,8336.25,8336.25,7718.75,7410.0,https://static.ctonline.mx/imagenes/MEMDAT6130/MEMDAT6130_400.jpg,assets/img/catalog/MEMDAT6130.jpg
MEMDAT6250,"Memoria RAM ADATA, DDR5 8GB UDIMM 4800MHz. NP. AD5U48008G-S","Memoria RAM ADATA, DDR5 8GB UDIMM 4800MHz. NP. AD5U48008G-S. Clave Oficial CT: MEMDAT6250. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,111.26,2169.48,3471.17,3471.17,2928.8,2928.8,2711.85,2603.38,https://static.ctonline.mx/imagenes/MEMDAT6250/MEMDAT6250_400.jpg,assets/img/catalog/MEMDAT6250.jpg
MEMDAT6260,"Memoria RAM ADATA, DDR5 16GB UDIMM 4800MHz. NP. AD5U480016G-S","Memoria RAM ADATA, DDR5 16GB UDIMM 4800MHz. NP. AD5U480016G-S. Clave Oficial CT: MEMDAT6260. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,162.22,3163.33,5061.33,5061.33,4270.5,4270.5,3954.17,3796.0,https://static.ctonline.mx/imagenes/MEMDAT6260/MEMDAT6260_400.jpg,assets/img/catalog/MEMDAT6260.jpg
MEMDAT7200,"Memoria RAM ADATA, DDR5 32GB UDIMM 4800MHz. AD5U480032G-S","Memoria RAM ADATA, DDR5 32GB UDIMM 4800MHz. AD5U480032G-S. Clave Oficial CT: MEMDAT7200. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,316.67,6175.0,9880.0,9880.0,8336.25,8336.25,7718.75,7410.0,https://static.ctonline.mx/imagenes/MEMDAT7200/MEMDAT7200_400.jpg,assets/img/catalog/MEMDAT7200.jpg
MEMDAT6740,"Memoria RAM ADATA, DDR5 8GB UDIMM 5600MHz. NP. AD5U56008G-S","Memoria RAM ADATA, DDR5 8GB UDIMM 5600MHz. NP. AD5U56008G-S. Clave Oficial CT: MEMDAT6740. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,107.67,2099.5,3359.2,3359.2,2834.33,2834.33,2624.38,2519.4,https://static.ctonline.mx/imagenes/MEMDAT6740/MEMDAT6740_400.jpg,assets/img/catalog/MEMDAT6740.jpg
MEMDAT6720,"Memoria RAM ADATA, DDR5 16GB UDIMM 5600MHz. NP. AD5U560016G-S","Memoria RAM ADATA, DDR5 16GB UDIMM 5600MHz. NP. AD5U560016G-S. Clave Oficial CT: MEMDAT6720. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,178.06,3472.08,5555.33,5555.33,4687.31,4687.31,4340.1,4166.5,https://static.ctonline.mx/imagenes/MEMDAT6720/MEMDAT6720_400.jpg,assets/img/catalog/MEMDAT6720.jpg
MEMDAT6730,"Memoria RAM ADATA, DDR5 32GB UDIMM 5600MHz. NP. AD5U560032G-S","Memoria RAM ADATA, DDR5 32GB UDIMM 5600MHz. NP. AD5U560032G-S. Clave Oficial CT: MEMDAT6730. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,350.0,6825.0,10920.0,10920.0,9213.75,9213.75,8531.25,8190.0,https://static.ctonline.mx/imagenes/MEMDAT6730/MEMDAT6730_400.jpg,assets/img/catalog/MEMDAT6730.jpg
MEMDAT2400,Memoria DDR3L de 8 GB SO DIMM Bus de 1600 MHz A-DATA ADDS1600W8G11-S,Memoria DDR3L de 8 GB SO DIMM Bus de 1600 MHz A-DATA ADDS1600W8G11-S. Clave Oficial CT: MEMDAT2400. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,35.56,693.33,1109.33,1109.33,936.0,936.0,866.67,832.0,https://static.ctonline.mx/imagenes/MEMDAT2400/MEMDAT2400_400.jpg,assets/img/catalog/MEMDAT2400.jpg
MEMDAT5970,Memoria DDR4 de 8GB SODIMM 2666MHz ADATA AD4S26668G19-SGN,Memoria DDR4 de 8GB SODIMM 2666MHz ADATA AD4S26668G19-SGN. Clave Oficial CT: MEMDAT5970. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,55.33,1079.0,1726.4,1726.4,1456.65,1456.65,1348.75,1294.8,https://static.ctonline.mx/imagenes/MEMDAT5970/MEMDAT5970_400.jpg,assets/img/catalog/MEMDAT5970.jpg
MEMDAT5710,Memoria DDR4 de 16GB SODIMM 2666MHz ADATA AD4S266616G19-SGN,Memoria DDR4 de 16GB SODIMM 2666MHz ADATA AD4S266616G19-SGN. Clave Oficial CT: MEMDAT5710. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,76.67,1495.0,2392.0,2392.0,2018.25,2018.25,1868.75,1794.0,https://static.ctonline.mx/imagenes/MEMDAT5710/MEMDAT5710_400.jpg,assets/img/catalog/MEMDAT5710.jpg
MEMDAT5960,Memoria DDR4 de 8GB SODIMM 3200MHz ADATA AD4S32008G22-SGN,Memoria DDR4 de 8GB SODIMM 3200MHz ADATA AD4S32008G22-SGN. Clave Oficial CT: MEMDAT5960. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,50.56,985.83,1577.33,1577.33,1330.88,1330.88,1232.29,1183.0,https://static.ctonline.mx/imagenes/MEMDAT5960/MEMDAT5960_400.jpg,assets/img/catalog/MEMDAT5960.jpg
MEMDAT5890,Memoria DDR4 de 16GB SODIMM 3200MHz ADATA AD4S320016G22-SGN,Memoria DDR4 de 16GB SODIMM 3200MHz ADATA AD4S320016G22-SGN. Clave Oficial CT: MEMDAT5890. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,110.0,2145.0,3432.0,3432.0,2895.75,2895.75,2681.25,2574.0,https://static.ctonline.mx/imagenes/MEMDAT5890/MEMDAT5890_400.jpg,assets/img/catalog/MEMDAT5890.jpg
MEMDAT6080,Memoria DDR4 de 32GB SODIMM 3200MHz ADATA AD4S320032G22-SGN,Memoria DDR4 de 32GB SODIMM 3200MHz ADATA AD4S320032G22-SGN. Clave Oficial CT: MEMDAT6080. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,211.11,4116.67,6586.67,6586.67,5557.5,5557.5,5145.83,4940.0,https://static.ctonline.mx/imagenes/MEMDAT6080/MEMDAT6080_400.jpg,assets/img/catalog/MEMDAT6080.jpg
MEMDAT6530,"Memoria RAM ADATA, DDR5 8GB SODIMM 4800MHz. NP. AD5S48008G-S","Memoria RAM ADATA, DDR5 8GB SODIMM 4800MHz. NP. AD5S48008G-S. Clave Oficial CT: MEMDAT6530. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,111.26,2169.48,3471.17,3471.17,2928.8,2928.8,2711.85,2603.38,https://static.ctonline.mx/imagenes/MEMDAT6530/MEMDAT6530_400.jpg,assets/img/catalog/MEMDAT6530.jpg
MEMDAT6470,"Memoria RAM ADATA, DDR5 16GB SODIMM 4800MHz. NP. AD5S480016G-S","Memoria RAM ADATA, DDR5 16GB SODIMM 4800MHz. NP. AD5S480016G-S. Clave Oficial CT: MEMDAT6470. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,173.11,3375.67,5401.07,5401.07,4557.15,4557.15,4219.58,4050.8,https://static.ctonline.mx/imagenes/MEMDAT6470/MEMDAT6470_400.jpg,assets/img/catalog/MEMDAT6470.jpg
MEMDAT6510,"Memoria RAM ADATA, DDR5 32GB SODIMM 4800MHz. NP. AD5S480032G-S","Memoria RAM ADATA, DDR5 32GB SODIMM 4800MHz. NP. AD5S480032G-S. Clave Oficial CT: MEMDAT6510. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,342.67,6682.0,10691.2,10691.2,9020.7,9020.7,8352.5,8018.4,https://static.ctonline.mx/imagenes/MEMDAT6510/MEMDAT6510_400.jpg,assets/img/catalog/MEMDAT6510.jpg
MEMDAT6770,"Memoria RAM ADATA, DDR5 8GB SODIMM 5600MHz. AD5S56008G-S","Memoria RAM ADATA, DDR5 8GB SODIMM 5600MHz. AD5S56008G-S. Clave Oficial CT: MEMDAT6770. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,107.67,2099.5,3359.2,3359.2,2834.33,2834.33,2624.38,2519.4,https://static.ctonline.mx/imagenes/MEMDAT6770/MEMDAT6770_400.jpg,assets/img/catalog/MEMDAT6770.jpg
MEMDAT6780,"Memoria RAM ADATA, DDR5 16GB SODIMM 5600MHz. AD5S560016G-S","Memoria RAM ADATA, DDR5 16GB SODIMM 5600MHz. AD5S560016G-S. Clave Oficial CT: MEMDAT6780. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,197.78,3856.67,6170.67,6170.67,5206.5,5206.5,4820.83,4628.0,https://static.ctonline.mx/imagenes/MEMDAT6780/MEMDAT6780_400.jpg,assets/img/catalog/MEMDAT6780.jpg
MEMDAT6790,"Memoria RAM ADATA, DDR5 32GB SODIMM 4800MHz. AD5S560032G-S","Memoria RAM ADATA, DDR5 32GB SODIMM 4800MHz. AD5S560032G-S. Clave Oficial CT: MEMDAT6790. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,349.89,6822.83,10916.53,10916.53,9210.83,9210.83,8528.54,8187.4,https://static.ctonline.mx/imagenes/MEMDAT6790/MEMDAT6790_400.jpg,assets/img/catalog/MEMDAT6790.jpg
MEMDAT2630,"Memoria USB de 16 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Blanco/Azul N.P. AC008-16G-RWE","Memoria USB de 16 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Blanco/Azul N.P. AC008-16G-RWE. Clave Oficial CT: MEMDAT2630. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,3.22,62.83,100.53,100.53,84.83,84.83,78.54,75.4,https://static.ctonline.mx/imagenes/MEMDAT2630/MEMDAT2630_400.jpg,assets/img/catalog/MEMDAT2630.jpg
MEMDAT1380,"Memoria USB de 16 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Negro + Rojo. AC008-16G-RKD","Memoria USB de 16 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Negro + Rojo. AC008-16G-RKD. Clave Oficial CT: MEMDAT1380. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,3.22,62.83,100.53,100.53,84.83,84.83,78.54,75.4,https://static.ctonline.mx/imagenes/MEMDAT1380/MEMDAT1380_400.jpg,assets/img/catalog/MEMDAT1380.jpg
MEMDAT1850,"Memoria USB de 32 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Blanco + Azul AC008-32G-RWE","Memoria USB de 32 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Blanco + Azul AC008-32G-RWE. Clave Oficial CT: MEMDAT1850. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,3.96,77.13,123.41,123.41,104.13,104.13,96.42,92.56,https://static.ctonline.mx/imagenes/MEMDAT1850/MEMDAT1850_400.jpg,assets/img/catalog/MEMDAT1850.jpg
MEMDAT2640,"Memoria USB de 32 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Negro/Rojo N.P. AC008-32G-RKD","Memoria USB de 32 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Negro/Rojo N.P. AC008-32G-RKD. Clave Oficial CT: MEMDAT2640. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,3.96,77.13,123.41,123.41,104.13,104.13,96.42,92.56,https://static.ctonline.mx/imagenes/MEMDAT2640/MEMDAT2640_400.jpg,assets/img/catalog/MEMDAT2640.jpg
MEMDAT2710,"Memoria USB de 64 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Negro/Rojo N.P. AC008-64G-RKD","Memoria USB de 64 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Negro/Rojo N.P. AC008-64G-RKD. Clave Oficial CT: MEMDAT2710. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.33,84.5,135.2,135.2,114.08,114.08,105.62,101.4,https://static.ctonline.mx/imagenes/MEMDAT2710/MEMDAT2710_400.jpg,assets/img/catalog/MEMDAT2710.jpg
MEMDAT3480,"Memoria USB de 64 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Blanco/Azul N.P. AC008-64G-RWE","Memoria USB de 64 GB C008, presenta un diseño elegante y minimalista. Activado con el pulgar fácilmente. Color Blanco/Azul N.P. AC008-64G-RWE. Clave Oficial CT: MEMDAT3480. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.33,84.5,135.2,135.2,114.08,114.08,105.62,101.4,https://static.ctonline.mx/imagenes/MEMDAT3480/MEMDAT3480_400.jpg,assets/img/catalog/MEMDAT3480.jpg
MEMDAT1880,"Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RWH Color Blanco","Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RWH Color Blanco. Clave Oficial CT: MEMDAT1880. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.02,78.43,125.49,125.49,105.89,105.89,98.04,94.12,https://static.ctonline.mx/imagenes/MEMDAT1880/MEMDAT1880_400.jpg,assets/img/catalog/MEMDAT1880.jpg
MEMDAT4140,"Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RBK Color Negro.","Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RBK Color Negro.. Clave Oficial CT: MEMDAT4140. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.02,78.43,125.49,125.49,105.89,105.89,98.04,94.12,https://static.ctonline.mx/imagenes/MEMDAT4140/MEMDAT4140_400.jpg,assets/img/catalog/MEMDAT4140.jpg
MEMDAT6630,"Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RPP Color ROSA","Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RPP Color ROSA. Clave Oficial CT: MEMDAT6630. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.02,78.43,125.49,125.49,105.89,105.89,98.04,94.12,https://static.ctonline.mx/imagenes/MEMDAT6630/MEMDAT6630_400.jpg,assets/img/catalog/MEMDAT6630.jpg
MEMDAT6640,"Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RWB Color AZUL","Memoria USB 2.0 de 32GB C906, diseño clásico y compacta. NP. AC906-32G-RWB Color AZUL. Clave Oficial CT: MEMDAT6640. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.02,78.43,125.49,125.49,105.89,105.89,98.04,94.12,https://static.ctonline.mx/imagenes/MEMDAT6640/MEMDAT6640_400.jpg,assets/img/catalog/MEMDAT6640.jpg
MEMDAT6650,"Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RBK Color NEGRO","Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RBK Color NEGRO. Clave Oficial CT: MEMDAT6650. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.33,84.5,135.2,135.2,114.08,114.08,105.62,101.4,https://static.ctonline.mx/imagenes/MEMDAT6650/MEMDAT6650_400.jpg,assets/img/catalog/MEMDAT6650.jpg
MEMDAT6660,"Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RPP Color ROSA","Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RPP Color ROSA. Clave Oficial CT: MEMDAT6660. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.61,89.92,143.87,143.87,121.39,121.39,112.4,107.9,https://static.ctonline.mx/imagenes/MEMDAT6660/MEMDAT6660_400.jpg,assets/img/catalog/MEMDAT6660.jpg
MEMDAT6670,"Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RWB. Color AZUL","Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RWB. Color AZUL. Clave Oficial CT: MEMDAT6670. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.33,84.5,135.2,135.2,114.08,114.08,105.62,101.4,https://static.ctonline.mx/imagenes/MEMDAT6670/MEMDAT6670_400.jpg,assets/img/catalog/MEMDAT6670.jpg
MEMDAT6680,"Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RWH Color BLANCO","Memoria USB 2.0 de 64GB C906, diseño clásico y compacta. NP. AC906-64G-RWH Color BLANCO. Clave Oficial CT: MEMDAT6680. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.33,84.5,135.2,135.2,114.08,114.08,105.62,101.4,https://static.ctonline.mx/imagenes/MEMDAT6680/MEMDAT6680_400.jpg,assets/img/catalog/MEMDAT6680.jpg
MEMDAT4350,"Memoria USB de 32GB UV220 2.0, diseño deslizante sin tapa. Color Blanco/Gris. AUV220-32G-RWHGY","Memoria USB de 32GB UV220 2.0, diseño deslizante sin tapa. Color Blanco/Gris. AUV220-32G-RWHGY. Clave Oficial CT: MEMDAT4350. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.08,79.52,127.23,127.23,107.35,107.35,99.4,95.42,https://static.ctonline.mx/imagenes/MEMDAT4350/MEMDAT4350_400.jpg,assets/img/catalog/MEMDAT4350.jpg
MEMDAT4340,"Memoria USB de 32GB UV220 2.0, diseño deslizante sin tapa. Color Negro/Azul. AUV220-32G-RBKBL","Memoria USB de 32GB UV220 2.0, diseño deslizante sin tapa. Color Negro/Azul. AUV220-32G-RBKBL. Clave Oficial CT: MEMDAT4340. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.08,79.52,127.23,127.23,107.35,107.35,99.4,95.42,https://static.ctonline.mx/imagenes/MEMDAT4340/MEMDAT4340_400.jpg,assets/img/catalog/MEMDAT4340.jpg
MEMDAT6390,"Memoria USB de 64GB UV220 2.0, diseño deslizante sin tapa. Color Negro/azul. AUV220-64G-RBKBL","Memoria USB de 64GB UV220 2.0, diseño deslizante sin tapa. Color Negro/azul. AUV220-64G-RBKBL. Clave Oficial CT: MEMDAT6390. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.62,90.13,144.21,144.21,121.68,121.68,112.67,108.16,https://static.ctonline.mx/imagenes/MEMDAT6390/MEMDAT6390_400.jpg,assets/img/catalog/MEMDAT6390.jpg
MEMDAT4710,"Memoria USB ADATA UV240 2.0 de 32GB, diseño abatible sin tapa. Color ROJO. AUV240-32G-RRD","Memoria USB ADATA UV240 2.0 de 32GB, diseño abatible sin tapa. Color ROJO. AUV240-32G-RRD. Clave Oficial CT: MEMDAT4710. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.43,86.45,138.32,138.32,116.71,116.71,108.06,103.74,https://static.ctonline.mx/imagenes/MEMDAT4710/MEMDAT4710_400.jpg,assets/img/catalog/MEMDAT4710.jpg
MEMDAT4700,"Memoria USB ADATA UV240 2.0 de 32GB, diseño abatible sin tapa. Color NEGRO. AUV240-32G-RBK","Memoria USB ADATA UV240 2.0 de 32GB, diseño abatible sin tapa. Color NEGRO. AUV240-32G-RBK. Clave Oficial CT: MEMDAT4700. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.17,81.25,130.0,130.0,109.69,109.69,101.56,97.5,https://static.ctonline.mx/imagenes/MEMDAT4700/MEMDAT4700_400.jpg,assets/img/catalog/MEMDAT4700.jpg
MEMDAT6350,"Memoria USB ADATA UV240, 2.0 de 32GB  diseño abatible sin tapa. Color BLANCA N.P. AUV240-32G-RWH","Memoria USB ADATA UV240, 2.0 de 32GB  diseño abatible sin tapa. Color BLANCA N.P. AUV240-32G-RWH. Clave Oficial CT: MEMDAT6350. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.43,86.45,138.32,138.32,116.71,116.71,108.06,103.74,https://static.ctonline.mx/imagenes/MEMDAT6350/MEMDAT6350_400.jpg,assets/img/catalog/MEMDAT6350.jpg
MEMDAT6360,"Memoria USB ADATA UV240, 2.0 de 64GB  diseño abatible sin tapa. Color NEGRO N.P. AUV240-64G-RBK","Memoria USB ADATA UV240, 2.0 de 64GB  diseño abatible sin tapa. Color NEGRO N.P. AUV240-64G-RBK. Clave Oficial CT: MEMDAT6360. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.62,90.13,144.21,144.21,121.68,121.68,112.67,108.16,https://static.ctonline.mx/imagenes/MEMDAT6360/MEMDAT6360_400.jpg,assets/img/catalog/MEMDAT6360.jpg
MEMDAT4820,"Memoria USB 2.0 16GB UV250, resistente al agua, polvo e impactos. Metálica AUV250-16G-RBK","Memoria USB 2.0 16GB UV250, resistente al agua, polvo e impactos. Metálica AUV250-16G-RBK. Clave Oficial CT: MEMDAT4820. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.0,78.0,124.8,124.8,105.3,105.3,97.5,93.6,https://static.ctonline.mx/imagenes/MEMDAT4820/MEMDAT4820_400.jpg,assets/img/catalog/MEMDAT4820.jpg
MEMDAT4830,"Memoria USB 2.0 32GB UV250, resistente al agua, polvo e impactos. Metálica AUV250-32G-RBK","Memoria USB 2.0 32GB UV250, resistente al agua, polvo e impactos. Metálica AUV250-32G-RBK. Clave Oficial CT: MEMDAT4830. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.22,82.33,131.73,131.73,111.15,111.15,102.92,98.8,https://static.ctonline.mx/imagenes/MEMDAT4830/MEMDAT4830_400.jpg,assets/img/catalog/MEMDAT4830.jpg
MEMDAT6500,"Memoria USB 2.0 64GB UV250, resistente al agua, polvo e impactos. Metálica AUV250-64G-RBK","Memoria USB 2.0 64GB UV250, resistente al agua, polvo e impactos. Metálica AUV250-64G-RBK. Clave Oficial CT: MEMDAT6500. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.44,86.67,138.67,138.67,117.0,117.0,108.33,104.0,https://static.ctonline.mx/imagenes/MEMDAT6500/MEMDAT6500_400.jpg,assets/img/catalog/MEMDAT6500.jpg
MEMDAT3240,"Memoria USB 2.0 32GB UV210, resistente al agua, polvo e impactos. Metálica AUV210-32G-RGD","Memoria USB 2.0 32GB UV210, resistente al agua, polvo e impactos. Metálica AUV210-32G-RGD. Clave Oficial CT: MEMDAT3240. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.33,84.5,135.2,135.2,114.08,114.08,105.62,101.4,https://static.ctonline.mx/imagenes/MEMDAT3240/MEMDAT3240_400.jpg,assets/img/catalog/MEMDAT3240.jpg
MEMDAT3250,"Memoria USB 2.0 64GB UV210, resistente al agua, polvo e impactos. Metálica AUV210-64G-RGD","Memoria USB 2.0 64GB UV210, resistente al agua, polvo e impactos. Metálica AUV210-64G-RGD. Clave Oficial CT: MEMDAT3250. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.83,94.25,150.8,150.8,127.24,127.24,117.81,113.1,https://static.ctonline.mx/imagenes/MEMDAT3250/MEMDAT3250_400.jpg,assets/img/catalog/MEMDAT3250.jpg
MEMDAT4420,"Memoria USB ADATA de 32GB UV150 3.2, (retrocompatible con 3.0 y 2.0) diseño elegante, con tapa. Color Rojo. AUV150-32G-RRD","Memoria USB ADATA de 32GB UV150 3.2, (retrocompatible con 3.0 y 2.0) diseño elegante, con tapa. Color Rojo. AUV150-32G-RRD. Clave Oficial CT: MEMDAT4420. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.44,86.67,138.67,138.67,117.0,117.0,108.33,104.0,https://static.ctonline.mx/imagenes/MEMDAT4420/MEMDAT4420_400.jpg,assets/img/catalog/MEMDAT4420.jpg
MEMDAT4120,"Memoria USB de 32GB UV150 3.2, diseño elegante, con tapa. Color Negro. AUV150-32G-RBK","Memoria USB de 32GB UV150 3.2, diseño elegante, con tapa. Color Negro. AUV150-32G-RBK. Clave Oficial CT: MEMDAT4120. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,4.44,86.67,138.67,138.67,117.0,117.0,108.33,104.0,https://static.ctonline.mx/imagenes/MEMDAT4120/MEMDAT4120_400.jpg,assets/img/catalog/MEMDAT4120.jpg
MEMDAT4540,"Memoria USB de 64GB UV150 3.2, diseño elegante, con tapa. Color NEGRO. AUV150-64G-RBK","Memoria USB de 64GB UV150 3.2, diseño elegante, con tapa. Color NEGRO. AUV150-64G-RBK. Clave Oficial CT: MEMDAT4540. Marca: CT.",COMPONENTES DE ENSAMBLE,memorias_ram,CT,5.03,98.15,157.04,157.04,132.5,132.5,122.69,117.78,https://static.ctonline.mx/imagenes/MEMDAT4540/MEMDAT4540_400.jpg,assets/img/catalog/MEMDAT4540.jpg
