sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada
LCTECL050,Lector de Código de Barra Laser. EC LINE. 9600 USB (EC-LS9610-USB-B) / 9620. (EC-LS9620-USB). Velocidad de lectura: 100 ,"Lector de Código de Barra Laser. EC LINE. 9600 USB (EC-LS9610-USB-B) / 9620. (EC-LS9620-USB). Velocidad de lectura: 100 exploraciones por segundo. Interfaz: USB. Color: Negro. Modos de Operación: Laser unidireccional. Tipos de códigos: UPC/EAN, UPC/EAN con suplementos, UCC/EAN128, Código 39, Código 128 full ASCII, Codabar, intercalado 2 de 5, Discreto 2/5, código 93, MSI, Código 11, RSS variantes, Chino. permite modo de operación manual y manos libres. Distancia de Lectura: 25 a 300 mm. . Accesorios incluidos: Base. Garantía limitada. Dimensiones de embalaje: 200 mm x 72 mm x 59 mm. Peso de embalaje: 480g.",PUNTO DE VENTA,LECTOR,59.09,1555.57,1944.46,https://static.ctonline.mx/imagenes/LCTECL050/LCTECL050_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTECL050,1152.27,1555.57,1477.79,35%,assets/img/catalog/LCTECL050.jpg,https://static.ctonline.mx/imagenes/LCTECL050/LCTECL050_400.jpg,punto_de_venta
LCTECL210,"Lector de Código de Barras 2D EC-LINE Modelo (EC-2D-8380). Velocidad de lectura: 500 escaneo/seg, Interface USB, soporta","Lector de Código de Barras 2D EC-LINE Modelo (EC-2D-8380). Velocidad de lectura: 500 escaneo/seg, Interface USB, soporta caídas hasta de 1.5m, códigos de barras 1D y 2D, 1D: UPC A /UPC E, EAM 8/EAN 13, Code 128, Code 39, Code 93, Code 32, Code 11, Codebar, Plessey, MSI, Interleaved 2 of 5, lATA 2 of 5, Matrix2 of 5, Pharmacode, RSS-14 Limited, Composite Code - A composite Code-B Composite Cede-C, 2D: PDF417, MicroPDF 417, Datamatrix, QR, Micro QR, Maxicode, Aztec. Dimensiones 165 x 73 x 89 mm. Peso 175 g / Peso bruto 366g. Color Negro. 1 año de garantía.",PUNTO DE VENTA,LECTOR,78.41,2064.12,2580.15,https://static.ctonline.mx/imagenes/LCTECL210/LCTECL210_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTECL210,1528.97,2064.12,1960.91,35%,assets/img/catalog/LCTECL210.jpg,https://static.ctonline.mx/imagenes/LCTECL210/LCTECL210_400.jpg,punto_de_venta
LCTECL220,Lector de Código de Barras 2D EC LINE. (EC-2600-2D). Escaneo continuo por inducción automática. Interfaz: USB. Capaz de ,"Lector de Código de Barras 2D EC LINE. (EC-2600-2D). Escaneo continuo por inducción automática. Interfaz: USB. Capaz de leer códigos 1D, 2D en papel/película/pantalla. Protección IP54, soporta caídas 1.5 M sobre hormigón. Temperatura de funcionamiento -20° C a 55° C. Tipos de códigos: EAN-8, EAN-13, EAN-13 2, EAN-13, SSN, ISBN, UPC-A, UPC-E, CÓDIGO 11, CÓDIGO 32, CÓDIGO 39, CÓDIGO 93, CÓDIGO 128, CODEBAR, INDSITRIAL 2 DE 5 , MATRIZ 2 DE 5, GS1-128, GS1 DATABAR(RSS14), GS1 DATABAR LIMITED, PDF417, MICROPDF417, MICROQR, QR, AZTECA. Dimensiones (L x AN x AL) 139 x 82 x 83mm. Peso 280g / Peso bruto 398g. Garantía de 1 año con fabricante. Color: Negro.",PUNTO DE VENTA,LECTOR,67.05,1764.98,2206.22,https://static.ctonline.mx/imagenes/LCTECL220/LCTECL220_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTECL220,1307.39,1764.98,1676.73,35%,assets/img/catalog/LCTECL220.jpg,https://static.ctonline.mx/imagenes/LCTECL220/LCTECL220_400.jpg,punto_de_venta
LCTECL240,"Lector de Código de Barras Bluetooth CCD EC-LINE Modelo (EC-2D-8380BT). Velocidad de lectura: 500 scans/seg, Interface U","Lector de Código de Barras Bluetooth CCD EC-LINE Modelo (EC-2D-8380BT). Velocidad de lectura: 500 scans/seg, Interface USB, soporta caídas hasta de 1.5m, consumen poca energía. códigos de barras 1D y 2D, 1D: UPC A /UPC E, EAM 8/EAN 13, Code 128, Code 39, Code 93, Code 32, Code 11, Codebar, Plessey, MSI, Interleaved 2 of 5, lAT 2 of 5, Matrix2of5, Straight2of5, Pharmacode, RSS-14 Limited, Composite Code - A composite Code-B Composite Cede-C, 2D: PDF417, MicroPDF 417, Datamatrix, QR, Micro QR, Maxicode, Aztec. Dimensiones (Largo x Ancho x Alto) 18 x 14.5 x 9.5 cm. Peso .45 Kg / Peso bruto .55kg Color Negro.",PUNTO DE VENTA,LECTOR,105.68,2782.08,3477.6,https://static.ctonline.mx/imagenes/LCTECL240/LCTECL240_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTECL240,2060.8,2782.08,2642.98,35%,assets/img/catalog/LCTECL240.jpg,https://static.ctonline.mx/imagenes/LCTECL240/LCTECL240_400.jpg,punto_de_venta
ROBECL010,"Robot de reparto interactivo EC-LINE Modelo BELLABOT. Pantalla Táctil, Sensor 3D para evitar obstáculos, Tecnología de d","Robot de reparto interactivo EC-LINE Modelo BELLABOT. Pantalla Táctil, Sensor 3D para evitar obstáculos, Tecnología de detección precisa, Interacción multi-modal (voz de IA / interacción con luz / interacción táctil/ expresiones inteligentes). Cámara de posicionamiento, Bandeja de carga inteligente (capacidad de carga máxima 40kg; 10kg), tamaño de bandeja 410mm x 500mm, número de bandejas 4, altura de bandeja 230 / 200 / 200/ 200/180mm de arriba a abajo, Tiempo de carga 4.5 horas, duración de batería 12 a 24 horas (batería reemplazable), Velocidad 0.5 m/s - 1.2m/s (ajustable), Material  ABS/aleación de aluminio aeronáutico, capacidad de batería 25.2 V/25.6 Ah. dimensiones 56.5 x 53.7 x 129cm, Peso 57kg / Peso bruto 62kg, color Blanco.",PUNTO DE VENTA,ROBOT,12369.32,16698.58,20873.23,https://static.ctonline.mx/imagenes/ROBECL010/ROBECL010_400.jpg,https://static.ctonline.mx/marcas/png/ROBOT.png,https://ctonline.mx/buscar/productos?b=ROBECL010,12369.32,16698.58,15863.65,35%,assets/img/catalog/ROBECL010.jpg,https://static.ctonline.mx/imagenes/ROBECL010/ROBECL010_400.jpg,punto_de_venta
KITPSF010,"Punto de Venta para Restaurantes. La solución más completa para restaurantes, bares y cualquier establecimiento gastronó","Punto de Venta para Restaurantes. La solución más completa para restaurantes, bares y cualquier establecimiento gastronómico con o sin mesas, inclusive autoservicio. Incluye una Suite Administrativa que permite tener el control completo del negocio y maximizar su eficiencia. gestiona tus ventas, almacenes, clientes y cuenta por cobrar, proveedores y cuentas por pagar, así como gastos y tesorería en una aplicación cómoda y segura. Además, ofrece facturación web desde cualquier dispositivo y compatibilidad con apps complementarias para mejorar la experiencia de los comensales. SOFPSF010",PUNTO DE VENTA,PUNTO,5798.52,7828.01,9785.01,https://static.ctonline.mx/imagenes/KITPSF010/KITPSF010_400.jpg,https://static.ctonline.mx/marcas/png/PUNTO.png,https://ctonline.mx/buscar/productos?b=KITPSF010,5798.53,7828.01,7436.61,35%,assets/img/catalog/KITPSF010.jpg,https://static.ctonline.mx/imagenes/KITPSF010/KITPSF010_400.jpg,punto_de_venta
KITPSF020,"Punto de Venta para Autoservicios. La solución más completa para supermercados, abarrotes o cualquier comercio de autose","Punto de Venta para Autoservicios. La solución más completa para supermercados, abarrotes o cualquier comercio de autoservicio. Incluye una Suite Administrativa que permite tener el control completo del negocio y maximizar su eficiencia. gestiona tus ventas, almacenes, clientes y cuenta por cobrar, proveedores y cuentas por pagar, así como gastos y tesorería en una aplicación cómoda y segura. Además, ofrece facturación web desde cualquier dispositivo y compatibilidad con apps complementarias para mejorar la experiencia de los clientes. SOFPSF020",PUNTO DE VENTA,PUNTO,5798.52,7828.01,9785.01,https://static.ctonline.mx/imagenes/KITPSF020/KITPSF020_400.jpg,https://static.ctonline.mx/marcas/png/PUNTO.png,https://ctonline.mx/buscar/productos?b=KITPSF020,5798.53,7828.01,7436.61,35%,assets/img/catalog/KITPSF020.jpg,https://static.ctonline.mx/imagenes/KITPSF020/KITPSF020_400.jpg,punto_de_venta
KITPSF030,Punto de Venta para Farmacias. La solución más completa para farmacias. Permite identificar los medicamentos que son ant,"Punto de Venta para Farmacias. La solución más completa para farmacias. Permite identificar los medicamentos que son antibióticos y darles el tratamiento que cumple con los lineamientos para la venta y despensación de antibióticos. A través de nuestro Punto de Venta para Farmacias podrá ofrecer todas las promociones manejadas por Círculo de la Salud Oro, dándole una gran ventaja competitiva a la farmacia. Incluye una Suite Administrativa que permite tener el control completo del negocio y maximizar su eficiencia. gestiona tus ventas, almacenes, clientes y cuenta por cobrar, proveedores y cuentas por pagar, así como gastos y tesorería en una aplicación cómoda y segura. 
Además, ofrece facturación web desde cualquier dispositivo y compatibilidad con apps complementarias para mejorar la experiencia de los clientes. SOFPSF030",PUNTO DE VENTA,PUNTO,5798.52,7828.01,9785.01,https://static.ctonline.mx/imagenes/KITPSF030/KITPSF030_400.jpg,https://static.ctonline.mx/marcas/png/PUNTO.png,https://ctonline.mx/buscar/productos?b=KITPSF030,5798.53,7828.01,7436.61,35%,assets/img/catalog/KITPSF030.jpg,https://static.ctonline.mx/imagenes/KITPSF030/KITPSF030_400.jpg,punto_de_venta
LCTTCH010,"Lector de Codigo de Barras Alámbrico Techzone TZBESC3 Velocidad: 100/s, Lectura: bi-direccional, Distancia de lectura: c","Lector de Codigo de Barras Alámbrico Techzone TZBESC3 Velocidad: 100/s, Lectura: bi-direccional, Distancia de lectura: corta, Conector: USB, Longitud de cable: 1metro. Incluye base. Color: Negro. Garantía: 1 año.",PUNTO DE VENTA,LECTOR,544.32,14329.17,17911.46,https://static.ctonline.mx/imagenes/LCTTCH010/LCTTCH010_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTTCH010,10614.2,14329.17,13612.71,35%,assets/img/catalog/LCTTCH010.jpg,https://static.ctonline.mx/imagenes/LCTTCH010/LCTTCH010_400.jpg,punto_de_venta
LCTTCH020,"Lector de Codigo de Barras Alámbrico Techzone TZBESC4 Velocidad: 200/s, Distancia de lectura: corta, Detector QR, Conect","Lector de Codigo de Barras Alámbrico Techzone TZBESC4 Velocidad: 200/s, Distancia de lectura: corta, Detector QR, Conector: USB, Longitud de cable: 1metro. Incluye base. Color: Negro. Garantía: 1 año.",PUNTO DE VENTA,LECTOR,829.55,21837.78,27297.22,https://static.ctonline.mx/imagenes/LCTTCH020/LCTTCH020_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTTCH020,16176.14,21837.78,20745.89,35%,assets/img/catalog/LCTTCH020.jpg,https://static.ctonline.mx/imagenes/LCTTCH020/LCTTCH020_400.jpg,punto_de_venta
LCTTCH030,"Lector de Codigo de Barras Inalambrico Bluetooth Techzone TZBESC9610 Interfaz: USB, USB-VCP. Velocidad de lectura 60FPS.","Lector de Codigo de Barras Inalambrico Bluetooth Techzone TZBESC9610 Interfaz: USB, USB-VCP. Velocidad de lectura 60FPS. Capacidad de decodificación: 1D: Codabar, CODE11, CODE39, CODE32, Intercalados 2 de 5, Industrial 2 de 5, Matrix 2 de 5, CODE93, CODE128, GS1-128, UPC-A, UPC-E, EAN 8, EAN 13, GS1 DataBar, RSS14, GS1 DataBar LimitED, GS1 DataBar Expanded 2D: PDF417, micro PDF417, código QR, micro QR, data Matrix, código Aztec. Distancia de lectura: Modo 2.4G - 150 metros. Modo Bluetooth - 10 metros. Resolución: 3 mil. Longitud del cable de la base: 1.6 metros. Energía: DC 5V. Corriente: 250mAh. Tiempo de carga: 4.5h. Tiempo de batería: 16h. Color: Negro. Garantía: 1 año.",PUNTO DE VENTA,LECTOR,1809.32,47630.3,59537.88,https://static.ctonline.mx/imagenes/LCTTCH030/LCTTCH030_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTTCH030,35281.7,47630.3,45248.79,35%,assets/img/catalog/LCTTCH030.jpg,https://static.ctonline.mx/imagenes/LCTTCH030/LCTTCH030_400.jpg,punto_de_venta
LCTTCH040,Lector de Codigo de Barras Alámbrico Fijo Techzone TZBESC7330 Voltaje: 5 VDC. Corriente: 500mA (Operativa). Fuente de lu,"Lector de Codigo de Barras Alámbrico Fijo Techzone TZBESC7330 Voltaje: 5 VDC. Corriente: 500mA (Operativa). Fuente de luz: 640p (H) x 480p (V). Fuente de luz: iluminación LED ROJO de 617 nm. Campo de visión: (H)≥53° (V)≥41°. Dimensiones: Pitch ±65° Yaw 360° Roll ±60°.  Dimensiones: Hasta 2 metros por segundo. Contraste de impresión: ≥20%. Dimensiones: USB, RS232. Dimensiones: ≥3.9mil. Fuente de luz: 1D: UPC, EAN, Código 128, Código 39, Código 93, Código 11, Matriz 2 de 5, Intercalado 2 de 5, Codabar, etc. 2D: Código QR, MicroQR, PDF417, MicroPDF417, Data Matrix, Maxico de, Aztec, etc. Especificaciones de choque: Diseñado para soportar caídas de 1 m (5’).  Código 39 (5 mil): 0mm - 30mm. 100% Upca (13 mil): 0mm - 130mm. Color: Negro. Garantía: 1 año.",PUNTO DE VENTA,LECTOR,1161.36,30572.9,38216.12,https://static.ctonline.mx/imagenes/LCTTCH040/LCTTCH040_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTTCH040,22646.59,30572.9,29044.26,35%,assets/img/catalog/LCTTCH040.jpg,https://static.ctonline.mx/imagenes/LCTTCH040/LCTTCH040_400.jpg,punto_de_venta
MONTCH020,Pantalla de Servicio Techzone TZPOSCS pantalla táctil de 10.1 pulgadas con resolución de 1024 x 600 px. Conexión HDMI; i,Pantalla de Servicio Techzone TZPOSCS pantalla táctil de 10.1 pulgadas con resolución de 1024 x 600 px. Conexión HDMI; instalación mediante dos tornillos. Dimensiones de 25 x 17 x 3 cm. Color: Negro. Garantía: 1 año.,PUNTO DE VENTA,PANTALLA,1704.55,44872.16,56090.2,https://static.ctonline.mx/imagenes/MONTCH020/MONTCH020_400.jpg,https://static.ctonline.mx/marcas/png/PANTALLA.png,https://ctonline.mx/buscar/productos?b=MONTCH020,33238.64,44872.16,42628.55,35%,assets/img/catalog/MONTCH020.jpg,https://static.ctonline.mx/imagenes/MONTCH020/MONTCH020_400.jpg,punto_de_venta
LCTNTE030,Lector de Código de Barras y QR (1D/2D) Nextep NE-503 USB con Base 200 líneas por segundo Omni direccional Luz y Sonido ,"Lector de Código de Barras y QR (1D/2D) Nextep NE-503 USB con Base 200 líneas por segundo Omni direccional Luz y Sonido 	Australian Post, Aztec, BPO, Canadá Post, Codabar, Codablock, Code 11, Code 39, Code 93, Code 128/EAN128, Dutch Post, EAN.UCC Composite, Interleaved 2 de 5, Japón Post, Planet, Plessey Code, Postnet, RSS, UPC/EAN inc base",PUNTO DE VENTA,LECTOR,457.95,12055.65,15069.56,https://static.ctonline.mx/imagenes/LCTNTE030/LCTNTE030_400.jpg,https://static.ctonline.mx/marcas/png/LECTOR.png,https://ctonline.mx/buscar/productos?b=LCTNTE030,8930.11,12055.65,11452.87,35%,assets/img/catalog/LCTNTE030.jpg,https://static.ctonline.mx/imagenes/LCTNTE030/LCTNTE030_400.jpg,punto_de_venta
CJNNTE010,Cajón de Dinero Nextep Ne-514 4 billetes/8 monedas material Acero (Carcasa) RJ-11 Manual y Electrónica 2 Posiciones 12V ,Cajón de Dinero Nextep Ne-514 4 billetes/8 monedas material Acero (Carcasa) RJ-11 Manual y Electrónica 2 Posiciones 12V 80 ms ~ 200 ms 36.8 cm x 33.5 cm x 8 cm Neto 3.5 Kg | Bruto 4 Kg Cable plug a plug RJ11 de 75 cm de largo,PUNTO DE VENTA,CAJÓN,475.57,12519.33,15649.16,https://static.ctonline.mx/imagenes/CJNNTE010/CJNNTE010_400.jpg,https://static.ctonline.mx/marcas/png/CAJN.png,https://ctonline.mx/buscar/productos?b=CJNNTE010,9273.58,12519.33,11893.36,35%,assets/img/catalog/CJNNTE010.jpg,https://static.ctonline.mx/imagenes/CJNNTE010/CJNNTE010_400.jpg,punto_de_venta
CJNNTE020,Cajón de Dinero Nextep NE-515 5 billetes/ 8 Monedas Acero(Carcasa) puerto RJ-11 Ranura para documentos Manual y Electrón,Cajón de Dinero Nextep NE-515 5 billetes/ 8 Monedas Acero(Carcasa) puerto RJ-11 Ranura para documentos Manual y Electrónica 3 Posiciones 12V Duración de Vibración 80 ms ~ 200 ms Dimensiones 42 cm x 40.5 cm x 10 cm peso Neto 5.7 Kg | Bruto 5 Kg  Cable plug a plug RJ11 de 95 cm de largo,PUNTO DE VENTA,CAJÓN,575.0,15136.88,18921.1,https://static.ctonline.mx/imagenes/CJNNTE020/CJNNTE020_400.jpg,https://static.ctonline.mx/marcas/png/CAJN.png,https://ctonline.mx/buscar/productos?b=CJNNTE020,11212.5,15136.88,14380.04,35%,assets/img/catalog/CJNNTE020.jpg,https://static.ctonline.mx/imagenes/CJNNTE020/CJNNTE020_400.jpg,punto_de_venta
CJNVGO010,Cajón de Dinero Vorago CD-100 Espacios: 5 de billetes / 8 de monedas Voltaje: 12v Extra: Ranura única para cheques Vida ,"Cajón de Dinero Vorago CD-100 Espacios: 5 de billetes / 8 de monedas Voltaje: 12v Extra: Ranura única para cheques Vida útil: Un millón de ciclos Interfaz: RJ11 Peso: 7 kg Tamaño: 410 x 420 x 113 mm Material: Spray de polvo SPCC de 0,8 mm sobre la superficie de la placa laminada en frío, 1.0mm SECC Bandeja de billetes Ancho de cuatro posiciones: 85/84/84/85 mm Ancho de cinco posiciones: 72/63/63/65/70 mm Cierre 3 cerraduras",PUNTO DE VENTA,CAJÓN,40.44,1064.57,1330.71,https://static.ctonline.mx/imagenes/CJNVGO010/CJNVGO010_400.jpg,https://static.ctonline.mx/marcas/png/CAJN.png,https://ctonline.mx/buscar/productos?b=CJNVGO010,788.57,1064.57,1011.34,35%,assets/img/catalog/CJNVGO010.jpg,https://static.ctonline.mx/imagenes/CJNVGO010/CJNVGO010_400.jpg,punto_de_venta
NCEMSM260,Planner and Project Plan 3. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyecto,Planner and Project Plan 3. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyectos. Sincroniza tareas con SharePoint. Informes e inteligencia empresarial. Publique proyectos en la nube. Administración de recursos de proyectos. Servicio mensual CSP NCE Negocio/Gobierno. N.P. CFQ7TTC0HDB0P1MM,SOFTWARE,PLANNER,32.99,868.43,1085.54,https://static.ctonline.mx/imagenes/NCEMSM260/NCEMSM260_400.jpg,https://static.ctonline.mx/marcas/png/PLANNER.png,https://ctonline.mx/buscar/productos?b=NCEMSM260,643.28,868.43,825.01,35%,assets/img/catalog/NCEMSM260.jpg,https://static.ctonline.mx/imagenes/NCEMSM260/NCEMSM260_400.jpg,punto_de_venta
NCEMSM270,Planner and Project Plan 5. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyecto,Planner and Project Plan 5. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyectos. Sincroniza tareas con SharePoint. Informes e inteligencia empresarial. Publique proyectos en la nube. Administración de recursos de proyectos. Selección y optimización de carteras. Administración de propuestas. Planee y administre recursos empresariales. Servicio mensual CSP NCE Negocio/Gobierno. N.P. CFQ7TTC0HD9ZP1MM,SOFTWARE,PLANNER,60.49,1592.37,1990.46,https://static.ctonline.mx/imagenes/NCEMSM270/NCEMSM270_400.jpg,https://static.ctonline.mx/marcas/png/PLANNER.png,https://ctonline.mx/buscar/productos?b=NCEMSM270,1179.53,1592.37,1512.75,35%,assets/img/catalog/NCEMSM270.jpg,https://static.ctonline.mx/imagenes/NCEMSM270/NCEMSM270_400.jpg,punto_de_venta
NCEMMA250,Planner and Project Plan 3. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyecto,Planner and Project Plan 3. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyectos. Sincroniza tareas con SharePoint. Informes e inteligencia empresarial. Publique proyectos en la nube. Administración de recursos de proyectos. Servicio anual CSP NCE Negocio/Gobierno. N.P. CFQ7TTC0HDB0P1YA,SOFTWARE,PLANNER,329.91,8684.9,10856.12,https://static.ctonline.mx/imagenes/NCEMMA250/NCEMMA250_400.jpg,https://static.ctonline.mx/marcas/png/PLANNER.png,https://ctonline.mx/buscar/productos?b=NCEMMA250,6433.26,8684.9,8250.65,35%,assets/img/catalog/NCEMMA250.jpg,https://static.ctonline.mx/imagenes/NCEMMA250/NCEMMA250_400.jpg,punto_de_venta
NCEMMA260,Planner and Project Plan 5. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyecto,Planner and Project Plan 5. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyectos. Sincroniza tareas con SharePoint. Informes e inteligencia empresarial. Publique proyectos en la nube. Administración de recursos de proyectos. Selección y optimización de carteras. Administración de propuestas. Planee y administre recursos empresariales. Servicio anual CSP NCE Negocio/Gobierno. N.P. CFQ7TTC0HD9ZP1YA,SOFTWARE,PLANNER,604.78,15920.78,19900.98,https://static.ctonline.mx/imagenes/NCEMMA260/NCEMMA260_400.jpg,https://static.ctonline.mx/marcas/png/PLANNER.png,https://ctonline.mx/buscar/productos?b=NCEMMA260,11793.17,15920.78,15124.74,35%,assets/img/catalog/NCEMMA260.jpg,https://static.ctonline.mx/imagenes/NCEMMA260/NCEMMA260_400.jpg,punto_de_venta
NCEMSA260,Planner and Project Plan 3. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyecto,"Planner and Project Plan 3. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyectos. Sincroniza tareas con SharePoint. Informes e inteligencia empresarial. Publique proyectos en la nube. Administración de recursos de proyectos. Compromiso anual, pago mensual CSP NCE Negocio/Gobierno. N.P. CFQ7TTC0HDB0P1YM",SOFTWARE,PLANNER,28.87,760.02,950.02,https://static.ctonline.mx/imagenes/NCEMSA260/NCEMSA260_400.jpg,https://static.ctonline.mx/marcas/png/PLANNER.png,https://ctonline.mx/buscar/productos?b=NCEMSA260,562.97,760.02,722.02,35%,assets/img/catalog/NCEMSA260.jpg,https://static.ctonline.mx/imagenes/NCEMSA260/NCEMSA260_400.jpg,punto_de_venta
NCEMSA270,Planner and Project Plan 5. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyecto,"Planner and Project Plan 5. Instalación en hasta 5 dispositivos del mismo usuario. Programación y planeación de proyectos. Sincroniza tareas con SharePoint. Informes e inteligencia empresarial. Publique proyectos en la nube. Administración de recursos de proyectos. Selección y optimización de carteras. Administración de propuestas. Planee y administre recursos empresariales. Compromiso anual, pago mensual CSP NCE Negocio/Gobierno. N.P. CFQ7TTC0HD9ZP1YM",SOFTWARE,PLANNER,49.63,1306.63,1633.29,https://static.ctonline.mx/imagenes/NCEMSA270/NCEMSA270_400.jpg,https://static.ctonline.mx/marcas/png/PLANNER.png,https://ctonline.mx/buscar/productos?b=NCEMSA270,967.87,1306.63,1241.3,35%,assets/img/catalog/NCEMSA270.jpg,https://static.ctonline.mx/imagenes/NCEMSA270/NCEMSA270_400.jpg,punto_de_venta
ESDNRT870,ESD Norton Small Business ATTACH  6 Dispositivos 1año 21485129,ESD Norton Small Business ATTACH  6 Dispositivos 1año 21485129,SOFTWARE,ESD,10.09,265.58,331.97,https://static.ctonline.mx/imagenes/ESDNRT870/ESDNRT870_400.jpg,https://static.ctonline.mx/marcas/png/ESD.png,https://ctonline.mx/buscar/productos?b=ESDNRT870,196.73,265.58,252.3,35%,assets/img/catalog/ESDNRT870.jpg,https://static.ctonline.mx/imagenes/ESDNRT870/ESDNRT870_400.jpg,punto_de_venta
ESDNRT880,ESD Norton Small Business ATTACH  10 Dispositivos 1año 21485088,ESD Norton Small Business ATTACH  10 Dispositivos 1año 21485088,SOFTWARE,ESD,13.48,354.74,443.43,https://static.ctonline.mx/imagenes/ESDNRT880/ESDNRT880_400.jpg,https://static.ctonline.mx/marcas/png/ESD.png,https://ctonline.mx/buscar/productos?b=ESDNRT880,262.77,354.74,337.0,35%,assets/img/catalog/ESDNRT880.jpg,https://static.ctonline.mx/imagenes/ESDNRT880/ESDNRT880_400.jpg,punto_de_venta
ESDNRT890,ESD Norton Small Business ATTACH  20 Dispositivos 1año 21485224,ESD Norton Small Business ATTACH  20 Dispositivos 1año 21485224,SOFTWARE,ESD,20.25,533.06,666.32,https://static.ctonline.mx/imagenes/ESDNRT890/ESDNRT890_400.jpg,https://static.ctonline.mx/marcas/png/ESD.png,https://ctonline.mx/buscar/productos?b=ESDNRT890,394.86,533.06,506.41,35%,assets/img/catalog/ESDNRT890.jpg,https://static.ctonline.mx/imagenes/ESDNRT890/ESDNRT890_400.jpg,punto_de_venta
ESDNRT900,ESD Norton Small Business Premium ATTACH  10 Dispositivos 1año 21485100,ESD Norton Small Business Premium ATTACH  10 Dispositivos 1año 21485100,SOFTWARE,ESD,16.86,443.9,554.88,https://static.ctonline.mx/imagenes/ESDNRT900/ESDNRT900_400.jpg,https://static.ctonline.mx/marcas/png/ESD.png,https://ctonline.mx/buscar/productos?b=ESDNRT900,328.81,443.9,421.7,35%,assets/img/catalog/ESDNRT900.jpg,https://static.ctonline.mx/imagenes/ESDNRT900/ESDNRT900_400.jpg,punto_de_venta
ESDNRT910,ESD Norton Small Business Premium ATTACH  20 Dispositivos 1año 21485168,ESD Norton Small Business Premium ATTACH  20 Dispositivos 1año 21485168,SOFTWARE,ESD,27.02,711.37,889.21,https://static.ctonline.mx/imagenes/ESDNRT910/ESDNRT910_400.jpg,https://static.ctonline.mx/marcas/png/ESD.png,https://ctonline.mx/buscar/productos?b=ESDNRT910,526.94,711.37,675.8,35%,assets/img/catalog/ESDNRT910.jpg,https://static.ctonline.mx/imagenes/ESDNRT910/ESDNRT910_400.jpg,punto_de_venta
ESDNRT920,ESD Norton VPN PLUS ATTACH  5 Dispositivos 1año 21485089,ESD Norton VPN PLUS ATTACH  5 Dispositivos 1año 21485089,SOFTWARE,ESD,6.19,162.89,203.61,https://static.ctonline.mx/imagenes/ESDNRT920/ESDNRT920_400.jpg,https://static.ctonline.mx/marcas/png/ESD.png,https://ctonline.mx/buscar/productos?b=ESDNRT920,120.66,162.89,154.75,35%,assets/img/catalog/ESDNRT920.jpg,https://static.ctonline.mx/imagenes/ESDNRT920/ESDNRT920_400.jpg,punto_de_venta
ESDNRT830,ESD Norton 360 Plus Mobile ATTACH  1 Dispositivos 1año 21484966,ESD Norton 360 Plus Mobile ATTACH  1 Dispositivos 1año 21484966,SOFTWARE,ESD,5.36,141.06,176.32,https://static.ctonline.mx/imagenes/ESDNRT830/ESDNRT830_400.jpg,https://static.ctonline.mx/marcas/png/ESD.png,https://ctonline.mx/buscar/productos?b=ESDNRT830,104.49,141.06,134.01,35%,assets/img/catalog/ESDNRT830.jpg,https://static.ctonline.mx/imagenes/ESDNRT830/ESDNRT830_400.jpg,punto_de_venta
